date,mutual_type,type_name,net_buy,buy,sell,total,fund_inflow,quota_balance,accum_buy
2023-11-03,5,合計,7108.28,59142.04,52033.76,111175.8,9922.92,94077.08,1790711.34
2023-11-03,6,006,1158.26,13842.32,12684.06,26526.38,3037.0,80963.0,2867912.39
2023-11-06,1,北向_滬股通,-628.860000000001,28274.35,28903.21,57177.56,804.779999999999,51195.22,940217.41
2023-11-06,2,南向_港股通滬,-245.780000000001,11247.46,11493.24,22740.7,1151.0,40849.0,1502784.9
2023-11-06,3,北向_深股通,5901.86,38253.72,32351.86,70605.58,7488.85,44511.15,855766.93
2023-11-06,4,南向_港股通深,1080.99,11115.37,10034.38,21149.75,2200.0,39800.0,1365962.7
2023-11-06,5,合計,5273.0,66528.07,61255.07,127783.14,8293.63,95706.37,1795984.34
2023-11-06,6,006,835.210000000001,22362.83,21527.62,43890.45,3351.0,80649.0,2868747.6
2023-11-07,1,北向_滬股通,-2426.32,24015.85,26442.17,50458.02,-1103.44,53103.44,937791.09
2023-11-07,2,南向_港股通滬,4711.13,10219.83,5508.7,15728.53,5540.0,36460.0,1507496.03
2023-11-07,3,北向_深股通,-2161.25,30807.84,32969.09,63776.93,-816.529999999999,52816.53,853605.68
2023-11-07,4,南向_港股通深,4856.09,10525.83,5669.74,16195.57,5607.0,36393.0,1370818.79
2023-11-07,5,合計,-4587.57,54823.69,59411.26,114234.95,-1919.97,105919.97,1791396.77
2023-11-07,6,006,9567.22,20745.66,11178.44,31924.1,11147.0,72853.0,2878314.82
2023-11-08,1,北向_滬股通,-1739.31,24807.67,26546.98,51354.65,-527.489999999998,52527.49,936051.78
2023-11-08,2,南向_港股通滬,-359.190000000001,8928.48,9287.67,18216.15,833.0,41167.0,1507136.84
2023-11-08,3,北向_深股通,-1970.69,32945.78,34916.47,67862.25,-703.870000000003,52703.87,851634.99
2023-11-08,4,南向_港股通深,-999.09,7356.84,8355.93,15712.77,-52.0,42052.0,1369819.7
2023-11-08,5,合計,-3710.0,57753.45,61463.45,119216.9,-1231.36,105231.36,1787686.77
2023-11-08,6,006,-1358.28,16285.32,17643.6,33928.92,781.0,83219.0,2876956.54
2023-11-09,1,北向_滬股通,2170.23,25931.29,23761.06,49692.35,3487.65,48512.35,938222.01
2023-11-09,2,南向_港股通滬,2725.69,7257.52,4531.83,11789.35,3551.0,38449.0,1509862.53
2023-11-09,3,北向_深股通,-2233.59,31224.1,33457.69,64681.79,-956.43,52956.43,849401.4
2023-11-09,4,南向_港股通深,2314.85,6717.74,4402.89,11120.63,2935.0,39065.0,1372134.55
2023-11-09,5,合計,-63.360000000004,57155.39,57218.75,114374.14,2531.22,101468.78,1787623.41
2023-11-09,6,006,5040.54,13975.26,8934.72,22909.98,6486.0,77514.0,2881997.08
2023-11-10,1,北向_滬股通,-3314.9,20612.72,23927.62,44540.34,-2157.72,54157.72,934907.11
2023-11-10,2,南向_港股通滬,2578.96,8408.92,5829.96,14238.88,3521.0,38479.0,1512441.49
2023-11-10,3,北向_深股通,-1549.22,26583.34,28132.56,54715.9,-335.849999999999,52335.85,847852.18
2023-11-10,4,南向_港股通深,1752.23,7208.2,5455.97,12664.17,2568.0,39432.0,1373886.78
2023-11-10,5,合計,-4864.12,47196.06,52060.18,99256.24,-2493.57,106493.57,1782759.29
2023-11-10,6,006,4331.19,15617.12,11285.93,26903.05,6089.0,77911.0,2886328.27
2023-11-13,1,北向_滬股通,-1159.84,20746.25,21906.09,42652.34,169.419999999998,51830.58,933747.27
2023-11-13,2,南向_港股通滬,-366.57,6086.6,6453.17,12539.77,760.0,41240.0,1512074.92
2023-11-13,3,北向_深股通,-282.950000000001,28533.34,28816.29,57349.63,1149.37,50850.63,847569.23
2023-11-13,4,南向_港股通深,-1621.69,6001.63,7623.32,13624.95,-602.0,42602.0,1372265.09
2023-11-13,5,合計,-1442.79,49279.59,50722.38,100001.97,1318.79,102681.21,1781316.5
2023-11-13,6,006,-1988.26,12088.23,14076.49,26164.72,158.0,83842.0,2884340.01
2023-11-14,1,北向_滬股通,-1684.43,22465.4,24149.83,46615.23,-437.040000000001,52437.04,932062.84
2023-11-14,2,南向_港股通滬,397.72,7668.91,7271.19,14940.1,1362.0,40638.0,1512472.64
2023-11-14,3,北向_深股通,-424.860000000001,29088.01,29512.87,58600.88,901.989999999998,51098.01,847144.37
2023-11-14,4,南向_港股通深,965.42,6784.2,5818.78,12602.98,1742.0,40258.0,1373230.51
2023-11-14,5,合計,-2109.29,51553.41,53662.7,105216.11,464.949999999997,103535.05,1779207.21
2023-11-14,6,006,1363.14,14453.11,13089.97,27543.08,3104.0,80896.0,2885703.15
2023-11-15,1,北向_滬股通,2314.94,26297.16,23982.22,50279.38,3414.32,48585.68,934377.78
2023-11-15,2,南向_港股通滬,-5072.2,7943.63,13015.83,20959.46,-3403.0,45403.0,1507400.44
2023-11-15,3,北向_深股通,1310.71,32714.01,31403.3,64117.31,2496.3,49503.7,848455.08
2023-11-15,4,南向_港股通深,-4473.83,7525.94,11999.77,19525.71,-3090.0,45090.0,1368756.68
2023-11-15,5,合計,3625.65,59011.17,55385.52,114396.69,5910.62,98089.38,1782832.86
2023-11-15,6,006,-9546.03,15469.57,25015.6,40485.17,-6493.0,90493.0,2876157.12
2023-11-16,1,北向_滬股通,-1604.66,20424.03,22028.69,42452.72,-332.199999999997,52332.2,932773.12
2023-11-16,2,南向_港股通滬,2090.28,10125.54,8035.26,18160.8,3128.0,38872.0,1509490.72
2023-11-16,3,北向_深股通,-585.75,26771.47,27357.22,54128.69,702.379999999997,51297.62,847869.33
2023-11-16,4,南向_港股通深,2249.05,8551.8,6302.75,14854.55,2982.0,39018.0,1371005.73
2023-11-16,5,合計,-2190.41,47195.5,49385.91,96581.41,370.18,103629.82,1780642.45
2023-11-16,6,006,4339.33,18677.34,14338.01,33015.35,6110.0,77890.0,2880496.45
2023-11-17,1,北向_滬股通,-2048.17,20457.24,22505.41,42962.65,-802.879999999997,52802.88,930724.95
2023-11-17,2,南向_港股通滬,1486.83,7223.13,5736.3,12959.43,2479.0,39521.0,1510977.55
2023-11-17,3,北向_深股通,-810.700000000001,27086.7,27897.4,54984.1,502.150000000001,51497.85,847058.63
2023-11-17,4,南向_港股通深,2253.14,6832.0,4578.86,11410.86,2958.0,39042.0,1373258.87
2023-11-17,5,合計,-2858.87,47543.94,50402.81,97946.75,-300.729999999996,104300.73,1777783.58
2023-11-17,6,006,3739.97,14055.13,10315.16,24370.29,5437.0,78563.0,2884236.42
2023-11-20,1,北向_滬股通,1088.67,23015.6,21926.93,44942.53,2342.24,49657.76,931813.62
2023-11-20,2,南向_港股通滬,-4307.36,6590.14,10897.5,17487.64,-2760.0,44760.0,1506670.19
2023-11-20,3,北向_深股通,284.300000000003,28782.83,28498.53,57281.36,1610.62,50389.38,847342.93
2023-11-20,4,南向_港股通深,-1800.68,5943.97,7744.65,13688.62,-748.0,42748.0,1371458.19
2023-11-20,5,合計,1372.97,51798.43,50425.46,102223.89,3952.86,100047.14,1779156.55
2023-11-20,6,006,-6108.04,12534.11,18642.15,31176.26,-3508.0,87508.0,2878128.38
2023-11-21,1,北向_滬股通,1451.31,26793.06,25341.75,52134.81,2699.05,49300.95,933264.93
2023-11-21,2,南向_港股通滬,-1934.47,7986.5,9920.97,17907.47,-775.0,42775.0,1504735.72
2023-11-21,3,北向_深股通,-1309.03,32150.34,33459.37,65609.71,48.0,51952.0,846033.9
2023-11-21,4,南向_港股通深,-501.73,6092.7,6594.43,12687.13,243.0,41757.0,1370956.46
2023-11-21,5,合計,142.279999999999,58943.4,58801.12,117744.52,2747.05,101252.95,1779298.83
2023-11-21,6,006,-2436.2,14079.2,16515.4,30594.6,-532.0,84532.0,2875692.18
2023-11-22,1,北向_滬股通,-700.210000000003,20582.85,21283.06,41865.91,385.980000000003,51614.02,932564.72
2023-11-22,2,南向_港股通滬,2839.98,8696.4,5856.42,14552.82,3650.0,38350.0,1507575.7
2023-11-22,3,北向_深股通,-2838.34,27359.9,30198.24,57558.14,-1606.88,53606.88,843195.56
2023-11-22,4,南向_港股通深,2323.01,7198.0,4874.99,12072.99,2888.0,39112.0,1373279.47
2023-11-22,5,合計,-3538.55,47942.75,51481.3,99424.05,-1220.89999999999,105220.9,1775760.28
2023-11-22,6,006,5162.99,15894.4,10731.41,26625.81,6538.0,77462.0,2880855.17
2023-11-23,1,北向_滬股通,1929.2,21644.32,19715.12,41359.44,3264.11,48735.89,934493.92
2023-11-23,2,南向_港股通滬,-3560.67,6124.33,9685.0,15809.33,-2036.0,44036.0,1504015.03
2023-11-23,3,北向_深股通,3128.78,28955.09,25826.31,54781.4,4597.06,47402.94,846324.34
2023-11-23,4,南向_港股通深,-2190.29,5320.15,7510.44,12830.59,-1083.0,43083.0,1371089.18
2023-11-23,5,合計,5057.98,50599.41,45541.43,96140.84,7861.17,96138.83,1780818.26
2023-11-23,6,006,-5750.96,11444.48,17195.44,28639.92,-3119.0,87119.0,2875104.21
2023-11-24,1,北向_滬股通,-2178.56,19622.83,21801.39,41424.22,-974.410000000004,52974.41,932315.36
2023-11-24,2,南向_港股通滬,4434.51,9683.09,5248.58,14931.67,5047.0,36953.0,1508449.54
2023-11-24,3,北向_深股通,-4017.42,26027.96,30045.38,56073.34,-2706.87,54706.87,842306.92
2023-11-24,4,南向_港股通深,4292.07,8462.26,4170.19,12632.45,4683.0,37317.0,1375381.25
2023-11-24,5,合計,-6195.98,45650.79,51846.77,97497.56,-3681.28000000001,107681.28,1774622.28
2023-11-24,6,006,8726.58,18145.35,9418.77,27564.12,9730.0,74270.0,2883830.79
2023-11-27,1,北向_滬股通,1242.6,28516.42,27273.82,55790.24,2372.48,49627.52,933557.96
2023-11-27,2,南向_港股通滬,349.75,5920.93,5571.18,11492.11,1263.0,40737.0,1508799.29
2023-11-27,3,北向_深股通,-908.579999999998,28839.43,29748.01,58587.44,299.199999999997,51700.8,841398.34
2023-11-27,4,南向_港股通深,-2.02,5557.35,5559.37,11116.72,774.0,41226.0,1375379.23
2023-11-27,5,合計,334.02,57355.85,57021.83,114377.68,2671.68,101328.32,1774956.3
2023-11-27,6,006,347.73,11478.28,11130.55,22608.83,2037.0,81963.0,2884178.52
2023-11-28,1,北向_滬股通,2350.68,25366.11,23015.43,48381.54,3643.09,48356.91,935908.64
2023-11-28,2,南向_港股通滬,-1852.84,7179.04,9031.88,16210.92,-612.0,42612.0,1506946.45
2023-11-28,3,北向_深股通,483.780000000002,29203.9,28720.12,57924.02,1825.88,50174.12,841882.12
2023-11-28,4,南向_港股通深,-1200.47,5634.92,6835.39,12470.31,-284.0,42284.0,1374178.76
2023-11-28,5,合計,2834.46,54570.01,51735.55,106305.56,5468.96999999999,98531.03,1777790.76
2023-11-28,6,006,-3053.31,12813.96,15867.27,28681.23,-896.0,84896.0,2881125.21
2023-11-29,1,北向_滬股通,-1984.39,22898.77,24883.16,47781.93,-806.510000000002,52806.51,933924.25
2023-11-29,2,南向_港股通滬,650.720000000001,12436.18,11785.46,24221.64,1725.0,40275.0,1507597.17
2023-11-29,3,北向_深股通,-3095.61,25499.03,28594.64,54093.67,-1890.43,53890.43,838786.51
2023-11-29,4,南向_港股通深,-1468.61,7416.95,8885.56,16302.51,-454.0,42454.0,1372710.15
2023-11-29,5,合計,-5080.0,48397.8,53477.8,101875.6,-2696.94,106696.94,1772710.76
2023-11-29,6,006,-817.889999999998,19853.13,20671.02,40524.15,1271.0,82729.0,2880307.32
2023-11-30,1,北向_滬股通,6377.15,35474.76,29097.61,64572.37,9103.64,42896.36,940301.4
2023-11-30,2,南向_港股通滬,1198.54,8320.38,7121.84,15442.22,2135.0,39865.0,1508795.71
2023-11-30,3,北向_深股通,2139.16,33568.9,31429.74,64998.64,4409.7,47590.3,840925.67
2023-11-30,4,南向_港股通深,522.5,5459.93,4937.43,10397.36,1240.0,40760.0,1373232.65
2023-11-30,5,合計,8516.31,69043.66,60527.35,129571.01,13513.34,90486.66,1781227.07
2023-11-30,6,006,1721.04,13780.31,12059.27,25839.58,3375.0,80625.0,2882028.36
2023-12-01,1,北向_滬股通,-4062.68,26260.51,30323.19,56583.7,-2835.31,54835.31,936238.72
2023-12-01,2,南向_港股通滬,2988.73,9144.94,6156.21,15301.15,3713.0,38287.0,1511784.44
2023-12-01,3,北向_深股通,-934.59,31394.21,32328.8,63723.01,461.220000000001,51538.78,839991.08
2023-12-01,4,南向_港股通深,2300.29,7852.49,5552.2,13404.69,2997.0,39003.0,1375532.94
2023-12-01,5,合計,-4997.27,57654.72,62651.99,120306.71,-2374.09,106374.09,1776229.8
2023-12-01,6,006,5289.02,16997.43,11708.41,28705.84,6710.0,77290.0,2887317.38
2023-12-04,1,北向_滬股通,-398.030000000003,24581.12,24979.15,49560.27,738.760000000002,51261.24,935840.69
2023-12-04,2,南向_港股通滬,-212.85,7071.45,7284.3,14355.75,721.0,41279.0,1511571.59
2023-12-04,3,北向_深股通,-1042.8,30510.38,31553.18,62063.56,149.739999999998,51850.26,838948.28
2023-12-04,4,南向_港股通深,-482.14,6536.28,7018.42,13554.7,304.0,41696.0,1375050.8
2023-12-04,5,合計,-1440.83,55091.5,56532.33,111623.83,888.5,103111.5,1774788.97
2023-12-04,6,006,-694.990000000001,13607.73,14302.72,27910.45,1025.0,82975.0,2886622.39
2023-12-05,1,北向_滬股通,-4894.1,22574.12,27468.22,50042.34,-3930.08,55930.08,930946.59
2023-12-05,2,南向_港股通滬,2281.7,11222.26,8940.56,20162.82,3193.0,38807.0,1513853.29
2023-12-05,3,北向_深股通,-2626.57,30303.43,32930.0,63233.43,-1612.97,53612.97,836321.71
2023-12-05,4,南向_港股通深,2280.01,9455.35,7175.34,16630.69,2949.0,39051.0,1377330.81
2023-12-05,5,合計,-7520.67,52877.55,60398.22,113275.77,-5543.05,109543.05,1767268.3
2023-12-05,6,006,4561.71,20677.61,16115.9,36793.51,6142.0,77858.0,2891184.1
2023-12-06,1,北向_滬股通,109.0,23820.92,23711.92,47532.84,1238.34,50761.66,931055.59
2023-12-06,2,南向_港股通滬,2666.9,7685.84,5018.94,12704.78,3416.0,38584.0,1516520.19
2023-12-06,3,北向_深股通,2232.76,32905.82,30673.06,63578.88,3350.36,48649.64,838554.47
2023-12-06,4,南向_港股通深,2943.58,8514.01,5570.43,14084.44,3556.0,38444.0,1380274.39
2023-12-06,5,合計,2341.76,56726.74,54384.98,111111.72,4588.7,99411.3,1769610.06
2023-12-06,6,006,5610.48,16199.85,10589.37,26789.22,6972.0,77028.0,2896794.58
2023-12-07,1,北向_滬股通,1226.15,25507.26,24281.11,49788.37,2510.03,49489.97,932281.74
2023-12-07,2,南向_港股通滬,174.29,7310.32,7136.03,14446.35,1316.0,40684.0,1516694.48
2023-12-07,3,北向_深股通,-852.990000000002,30035.14,30888.13,60923.27,428.5,51571.5,837701.48
2023-12-07,4,南向_港股通深,-1809.38,4992.98,6802.36,11795.34,-852.0,42852.0,1378465.01
2023-12-07,5,合計,373.159999999996,55542.4,55169.24,110711.64,2938.53,101061.47,1769983.22
2023-12-07,6,006,-1635.09,12303.3,13938.39,26241.69,464.0,83536.0,2895159.49
2023-12-08,1,北向_滬股通,-961.57,38877.11,39838.68,78715.79,6127.66,45872.34,931320.17
2023-12-08,2,南向_港股通滬,2047.78,8293.45,6245.67,14539.12,2810.0,39190.0,1518742.26
2023-12-08,3,北向_深股通,1421.53000000001,39924.91,38503.38,78428.29,4418.89,47581.11,839123.01
2023-12-08,4,南向_港股通深,1320.97,7065.04,5744.07,12809.11,1991.0,40009.0,1379785.98
2023-12-08,5,合計,459.960000000006,78802.02,78342.06,157144.08,10546.55,93453.45,1770443.18
2023-12-08,6,006,3368.75,15358.49,11989.74,27348.23,4801.0,79199.0,2898528.24
2023-12-11,1,北向_滬股通,-853.18,30381.82,31235.0,61616.82,704.779999999999,51295.22,930466.99
2023-12-11,2,南向_港股通滬,2786.34,8804.83,6018.49,14823.32,3561.0,38439.0,1521528.6
2023-12-11,3,北向_深股通,-2406.08,32263.92,34670.0,66933.92,-799.400000000001,52799.4,836716.93
2023-12-11,4,南向_港股通深,2807.72,8807.53,5999.81,14807.34,3509.0,38491.0,1382593.7
2023-12-11,5,合計,-3259.26,62645.74,65905.0,128550.74,-94.620000000003,104094.62,1767183.92
2023-12-11,6,006,5594.06,17612.36,12018.3,29630.66,7070.0,76930.0,2904122.3
2023-12-12,1,北向_滬股通,-1828.99,21414.53,23243.52,44658.05,-615.57,52615.57,928638.0
2023-12-12,2,南向_港股通滬,-852.62,6631.36,7483.98,14115.34,168.0,41832.0,1520675.98
2023-12-12,3,北向_深股通,-3194.94,25034.57,28229.51,53264.08,-1966.75,53966.75,833521.99
2023-12-12,4,南向_港股通深,-1845.05,5473.69,7318.74,12792.43,-882.0,42882.0,1380748.65
2023-12-12,5,合計,-5023.93,46449.1,51473.03,97922.13,-2582.32,106582.32,1762159.99
2023-12-12,6,006,-2697.67,12105.05,14802.72,26907.77,-714.0,84714.0,2901424.63
2023-12-13,1,北向_滬股通,-5770.98,19627.4,25398.38,45025.78,-4668.83,56668.83,922867.02
2023-12-13,2,南向_港股通滬,566.950000000001,6485.85,5918.9,12404.75,1339.0,40661.0,1521242.93
2023-12-13,3,北向_深股通,-3818.83,24917.26,28736.09,53653.35,-2701.17,54701.17,829703.16
2023-12-13,4,南向_港股通深,288.009999999999,5026.48,4738.47,9764.95,933.0,41067.0,1381036.66
2023-12-13,5,合計,-9589.81,44544.66,54134.47,98679.13,-7370.0,111370.0,1752570.18
2023-12-13,6,006,854.96,11512.33,10657.37,22169.7,2272.0,81728.0,2902279.59
2023-12-14,1,北向_滬股通,1000.47,22399.31,21398.84,43798.15,2190.54,49809.46,923867.49
2023-12-14,2,南向_港股通滬,-4785.46,5489.02,10274.48,15763.5,-3523.0,45523.0,1516457.47
2023-12-14,3,北向_深股通,2462.29,28126.46,25664.17,53790.63,3651.65,48348.35,832165.45
2023-12-14,4,南向_港股通深,-4912.77,4644.9,9557.67,14202.57,-3761.0,45761.0,1376123.89
2023-12-14,5,合計,3462.76,50525.77,47063.01,97588.78,5842.19,98157.81,1756032.94
2023-12-14,6,006,-9698.23,10133.92,19832.15,29966.07,-7284.0,91284.0,2892581.36
2023-12-15,1,北向_滬股通,-3372.65,25754.28,29126.93,54881.21,-1837.28,53837.28,920494.84
2023-12-15,2,南向_港股通滬,-1670.38,7048.99,8719.37,15768.36,-484.0,42484.0,1514787.09
2023-12-15,3,北向_深股通,-792.91,29743.06,30535.97,60279.03,445.029999999999,51554.97,831372.54
2023-12-15,4,南向_港股通深,-2292.71,5130.04,7422.75,12552.79,-1300.0,43300.0,1373831.18
2023-12-15,5,合計,-4165.56,55497.34,59662.9,115160.24,-1392.25,105392.25,1751867.38
2023-12-15,6,006,-3963.09,12179.03,16142.12,28321.15,-1784.0,85784.0,2888618.27
2023-12-18,1,北向_滬股通,1470.22,21981.1,20510.88,42491.98,2830.3,49169.7,921965.06
2023-12-18,2,南向_港股通滬,6314.63,11156.89,4842.26,15999.15,6757.0,35243.0,1521101.72
2023-12-18,3,北向_深股通,1256.77,26789.52,25532.75,52322.27,2764.35,49235.65,832629.31
2023-12-18,4,南向_港股通深,5435.26,10786.6,5351.34,16137.94,5820.0,36180.0,1379266.44
2023-12-18,5,合計,2726.99,48770.62,46043.63,94814.25,5594.65,98405.35,1754594.37
2023-12-18,6,006,11749.89,21943.49,10193.6,32137.09,12577.0,71423.0,2900368.16
2023-12-19,1,北向_滬股通,-1838.32,18702.28,20540.6,39242.88,-329.040000000001,52329.04,920126.74
2023-12-19,2,南向_港股通滬,1243.84,7648.74,6404.9,14053.64,2062.0,39938.0,1522345.56
2023-12-19,3,北向_深股通,-274.360000000001,24272.87,24547.23,48820.1,1160.48,50839.52,832354.95
2023-12-19,4,南向_港股通深,29.67,5077.99,5048.32,10126.31,708.0,41292.0,1379296.11
2023-12-19,5,合計,-2112.68,42975.15,45087.83,88062.98,831.440000000002,103168.56,1752481.69
2023-12-19,6,006,1273.51,12726.73,11453.22,24179.95,2770.0,81230.0,2901641.67
2023-12-20,1,北向_滬股通,-140.43,19863.48,20003.91,39867.39,954.989999999998,51045.01,919986.31
2023-12-20,2,南向_港股通滬,-4813.08,4424.23,9237.31,13661.54,-3583.0,45583.0,1517532.48
2023-12-20,3,北向_深股通,-1401.74,24090.21,25491.95,49582.16,-263.269999999997,52263.27,830953.21
2023-12-20,4,南向_港股通深,-6225.87,3334.97,9560.84,12895.81,-4991.0,46991.0,1373070.24
2023-12-20,5,合計,-1542.17,43953.69,45495.86,89449.55,691.720000000001,103308.28,1750939.52
2023-12-20,6,006,-11038.95,7759.2,18798.15,26557.35,-8574.0,92574.0,2890602.72
2023-12-21,1,北向_滬股通,803.100000000002,22702.13,21899.03,44601.16,1653.17,50346.83,920789.41
2023-12-21,2,南向_港股通滬,1461.49,5206.74,3745.25,8951.99,2134.0,39866.0,1518993.97
2023-12-21,3,北向_深股通,399.719999999998,28876.96,28477.24,57354.2,1244.76,50755.24,831352.93
2023-12-21,4,南向_港股通深,976.01,4516.6,3540.59,8057.19,1544.0,40456.0,1374046.25
2023-12-21,5,合計,1202.82,51579.09,50376.27,101955.36,2897.93,101102.07,1752142.34
2023-12-21,6,006,2437.5,9723.34,7285.84,17009.18,3678.0,80322.0,2893040.22
2023-12-22,1,北向_滬股通,-428.619999999999,21038.77,21467.39,42506.16,120.339999999997,51879.66,920360.79
2023-12-22,2,南向_港股通滬,-2587.97,13977.43,16565.4,30542.83,-1056.0,43056.0,1516406.0
2023-12-22,3,北向_深股通,-2082.36,25444.09,27526.45,52970.54,-1440.15,53440.15,829270.57
2023-12-22,4,南向_港股通深,-1689.21,9707.0,11396.21,21103.21,-570.0,42570.0,1372357.04
2023-12-22,5,合計,-2510.98,46482.86,48993.84,95476.7,-1319.81,105319.81,1749631.36
2023-12-22,6,006,-4277.18,23684.43,27961.61,51646.04,-1626.0,85626.0,2888763.04
2023-12-27,1,北向_滬股通,3723.97,22691.69,18967.72,41659.41,4784.82,47215.18,924084.76
2023-12-27,2,南向_港股通滬,570.700000000001,8940.45,8369.75,17310.2,1636.0,40364.0,1516976.7
2023-12-27,3,北向_深股通,1953.98,25366.25,23412.27,48778.52,3173.87,48826.13,831224.55
2023-12-27,4,南向_港股通深,671.6,8109.04,7437.44,15546.48,1567.0,40433.0,1373028.64
2023-12-27,5,合計,5677.95,48057.94,42379.99,90437.93,7958.69,96041.31,1755309.31
2023-12-27,6,006,1242.3,17049.49,15807.19,32856.68,3203.0,80797.0,2890005.34
2023-12-28,1,北向_滬股通,6088.47,31779.35,25690.88,57470.23,7176.8,44823.2,930173.23
2023-12-28,2,南向_港股通滬,-1539.07,8141.47,9680.54,17822.01,-210.0,42210.0,1515437.63
2023-12-28,3,北向_深股通,7469.96,35309.84,27839.88,63149.72,8649.21,43350.79,838694.51
2023-12-28,4,南向_港股通深,-426.13,7450.73,7876.86,15327.59,532.0,41468.0,1372602.51
2023-12-28,5,合計,13558.43,67089.19,53530.76,120619.95,15826.01,88173.99,1768867.74
2023-12-28,6,006,-1965.2,15592.2,17557.4,33149.6,322.0,83678.0,2888040.14
2023-12-29,1,北向_滬股通,-1689.26,21281.48,22970.74,44252.22,-580.419999999998,52580.42,928483.97
2023-12-29,2,南向_港股通滬,1645.69,6969.27,5323.58,12292.85,2447.0,39553.0,1517083.32
2023-12-29,3,北向_深股通,1123.06,27641.32,26518.26,54159.58,2275.02,49724.98,839817.57
2023-12-29,4,南向_港股通深,235.5,4698.48,4462.98,9161.46,875.0,41125.0,1372838.01
2023-12-29,5,合計,-566.200000000001,48922.8,49489.0,98411.8,1694.6,102305.4,1768301.54
2023-12-29,6,006,1881.19,11667.75,9786.56,21454.31,3322.0,80678.0,2889921.33
2024-01-02,1,北向_滬股通,-1118.83,21485.53,22604.36,44089.89,-102.080000000002,52102.08,927365.14
2024-01-02,2,南向_港股通滬,2559.68,8286.14,5726.46,14012.6,3171.0,38829.0,1519643.0
2024-01-02,3,北向_深股通,-4150.56,22621.03,26771.59,49392.62,-3271.65,55271.65,835667.01
2024-01-02,4,南向_港股通深,1293.95,6214.26,4920.31,11134.57,1916.0,40084.0,1374131.96
2024-01-02,5,合計,-5269.39,44106.56,49375.95,93482.51,-3373.73,107373.73,1763032.15
2024-01-02,6,006,3853.63,14500.4,10646.77,25147.17,5087.0,78913.0,2893774.96
2024-01-03,1,北向_滬股通,2110.24,23065.8,20955.56,44021.36,3259.88,48740.12,929475.38
2024-01-03,2,南向_港股通滬,3934.73,8619.75,4685.02,13304.77,4500.0,37500.0,1523577.73
2024-01-03,3,北向_深股通,-421.190000000002,25355.94,25777.13,51133.07,677.879999999997,51322.12,835245.82
2024-01-03,4,南向_港股通深,2881.52,7767.1,4885.58,12652.68,3403.0,38597.0,1377013.48
2024-01-03,5,合計,1689.05,48421.74,46732.69,95154.43,3937.76,100062.24,1764721.2
2024-01-03,6,006,6816.25,16386.85,9570.6,25957.45,7903.0,76097.0,2900591.21
2024-01-04,1,北向_滬股通,-784.84,22145.36,22930.2,45075.56,443.760000000002,51556.24,928690.54
2024-01-04,2,南向_港股通滬,1775.93,6481.84,4705.91,11187.75,2432.0,39568.0,1525353.66
2024-01-04,3,北向_深股通,-3151.52,21931.13,25082.65,47013.78,-1917.66,53917.66,832094.3
2024-01-04,4,南向_港股通深,374.59,4854.96,4480.37,9335.33,1001.0,40999.0,1377388.07
2024-01-04,5,合計,-3936.36,44076.49,48012.85,92089.34,-1473.9,105473.9,1760784.84
2024-01-04,6,006,2150.52,11336.8,9186.28,20523.08,3433.0,80567.0,2902741.73
2024-01-05,1,北向_滬股通,1563.87,25375.24,23811.37,49186.61,3255.09,48744.91,930254.41
2024-01-05,2,南向_港股通滬,1259.43,7367.32,6107.89,13475.21,2025.0,39975.0,1526613.09
2024-01-05,3,北向_深股通,427.879999999997,27467.51,27039.63,54507.14,2118.19,49881.81,832522.18
2024-01-05,4,南向_港股通深,347.21,5700.35,5353.14,11053.49,966.0,41034.0,1377735.28
2024-01-05,5,合計,1991.75,52842.75,50851.0,103693.75,5373.28,98626.72,1762776.59
2024-01-05,6,006,1606.64,13067.67,11461.03,24528.7,2991.0,81009.0,2904348.37
2024-01-08,1,北向_滬股通,-1156.34,26361.05,27517.39,53878.44,-136.349999999999,52136.35,929098.07
2024-01-08,2,南向_港股通滬,-293.69,6990.88,7284.57,14275.45,558.0,41442.0,1526319.4
2024-01-08,3,北向_深股通,-3190.19,25616.06,28806.25,54422.31,-2173.79,54173.79,829331.99
2024-01-08,4,南向_港股通深,-1135.78,5276.27,6412.05,11688.32,-385.0,42385.0,1376599.5
2024-01-08,5,合計,-4346.53,51977.11,56323.64,108300.75,-2310.14,106310.14,1758430.06
2024-01-08,6,006,-1429.47,12267.15,13696.62,25963.77,173.0,83827.0,2902918.9
2024-01-09,1,北向_滬股通,194.120000000003,24053.33,23859.21,47912.54,1322.55,50677.45,929292.19
2024-01-09,2,南向_港股通滬,-1572.09,5926.6,7498.69,13425.29,-569.0,42569.0,1524747.31
2024-01-09,3,北向_深股通,-175.360000000001,26911.71,27087.07,53998.78,1021.61,50978.39,829156.63
2024-01-09,4,南向_港股通深,-2463.89,4282.38,6746.27,11028.65,-1647.0,43647.0,1374135.61
2024-01-09,5,合計,18.760000000002,50965.04,50946.28,101911.32,2344.16,101655.84,1758448.82
2024-01-09,6,006,-4035.98,10208.98,14244.96,24453.94,-2216.0,86216.0,2898882.92
2024-01-10,1,北向_滬股通,256.960000000003,22565.72,22308.76,44874.48,1217.55,50782.45,929549.15
2024-01-10,2,南向_港股通滬,1568.5,6944.39,5375.89,12320.28,2289.0,39711.0,1526315.81
