strategy,params,total_return,avg_return,sharpe_ratio,max_drawdown,win_rate,trades
RSI_MEAN_REVERSION,"{'period': 41, 'oversold': 10, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 43, 'oversold': 35, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 41, 'oversold': 35, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 41, 'oversold': 25, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 13, 'oversold': 15, 'overbought': 85}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 13, 'oversold': 10, 'overbought': 85}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 43, 'oversold': 30, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 13, 'oversold': 25, 'overbought': 85}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 43, 'oversold': 15, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 43, 'oversold': 10, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 43, 'oversold': 25, 'overbought': 65}",0.3842690376516121,0.3842690376516121,610008186.1009687,0.3842690376516121,1.0,1
RSI_MEAN_REVERSION,"{'period': 39, 'oversold': 30, 'overbought': 65}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
RSI_MEAN_REVERSION,"{'period': 39, 'oversold': 35, 'overbought': 65}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
RSI_MEAN_REVERSION,"{'period': 11, 'oversold': 20, 'overbought': 85}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
RSI_MEAN_REVERSION,"{'period': 11, 'oversold': 25, 'overbought': 85}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
RSI_MEAN_REVERSION,"{'period': 39, 'oversold': 10, 'overbought': 65}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
RSI_MEAN_REVERSION,"{'period': 39, 'oversold': 15, 'overbought': 65}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
RSI_MEAN_REVERSION,"{'period': 11, 'oversold': 15, 'overbought': 85}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
RSI_MEAN_REVERSION,"{'period': 11, 'oversold': 30, 'overbought': 85}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
RSI_MEAN_REVERSION,"{'period': 39, 'oversold': 20, 'overbought': 65}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
RSI_MEAN_REVERSION,"{'period': 39, 'oversold': 25, 'overbought': 65}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
RSI_MEAN_REVERSION,"{'period': 11, 'oversold': 10, 'overbought': 85}",0.2489407717505408,0.2489407717505408,395181223.9418546,0.2489407717505408,1.0,1
DUAL_MOVING_AVERAGE,"{'short_period': 8, 'long_period': 100}",0.24710267388966445,0.24710267388966445,392263334.0466874,0.24710267388966445,1.0,1
DUAL_MOVING_AVERAGE,"{'short_period': 11, 'long_period': 100}",0.24710267388966445,0.24710267388966445,392263334.0466874,0.24710267388966445,1.0,1
DUAL_MOVING_AVERAGE,"{'short_period': 11, 'long_period': 95}",0.24710267388966445,0.24710267388966445,392263334.0466874,0.24710267388966445,1.0,1
RSI_MEAN_REVERSION,"{'period': 37, 'oversold': 25, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 35, 'oversold': 30, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 25, 'oversold': 15, 'overbought': 75}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 25, 'oversold': 25, 'overbought': 75}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 25, 'oversold': 30, 'overbought': 75}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 23, 'oversold': 10, 'overbought': 75}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 23, 'oversold': 35, 'overbought': 75}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 23, 'oversold': 25, 'overbought': 75}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 25, 'oversold': 35, 'overbought': 75}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 25, 'oversold': 20, 'overbought': 75}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 25, 'oversold': 10, 'overbought': 75}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 29, 'oversold': 25, 'overbought': 70}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 29, 'oversold': 10, 'overbought': 70}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 29, 'oversold': 30, 'overbought': 70}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 23, 'oversold': 20, 'overbought': 75}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
