strategy,period,oversold,overbought,total_return,sharpe_ratio,max_drawdown,win_rate,trades_count,annual_return,volatility,sortino_ratio,calculation_time,short_period,long_period,fast,slow,signal
DUAL_MOVING_AVERAGE,,,,0.1549472106086185,0.08801385405689442,-0.06353587632438323,0.6666666666666666,15,,,,,5.0,150.0,,,
MACD_CROSSOVER,,,,0.15545248779659415,0.08586646518882611,-0.1310829214948259,0.5,90,,,,,,,6.0,35.0,12.0
MACD_CROSSOVER,,,,0.15545248779659415,0.08586646518882611,-0.1310829214948259,0.5,90,,,,,,,12.0,35.0,6.0
RSI_MEAN_REVERSION,21.0,15.0,70.0,0.15655289486629265,0.0857352586622592,-0.07207933070401026,0.6538461538461539,26,0.03602861142128379,0.0649753206141742,26.52270539582845,0.00044727325439453125,,,,,
RSI_MEAN_REVERSION,14.0,20.0,65.0,0.15659074631839132,0.08377021466304216,-0.1323703120415659,0.5932203389830508,59,0.0360373224403969,0.09116653942990022,22.317596043901112,0.0004470348358154297,,,,,
RSI_MEAN_REVERSION,35.0,40.0,75.0,0.1559701160591207,0.08312595459968708,-0.0632548618355519,0.631578947368421,19,0.03589449246292093,0.06782246036767733,16.059665359116195,0.0004470348358154297,,,,,
RSI_MEAN_REVERSION,21.0,40.0,65.0,0.15419994525939806,0.08154593770820151,-0.11751840615143072,0.5294117647058824,68,0.035487110689834074,0.10741737025806126,20.27908197624516,0.00045561790466308594,,,,,
MACD_CROSSOVER,,,,0.15123164081802853,0.0809503179629922,-0.1497231514248803,0.5212765957446809,94,,,,,,,15.0,26.0,6.0
RSI_MEAN_REVERSION,15.0,20.0,70.0,0.15470180518134513,0.08037478401380294,-0.07672142207707372,0.6571428571428571,35,0.035602607219816416,0.06433605334262604,18.3626839339078,0.0004761219024658203,,,,,
RSI_MEAN_REVERSION,15.0,20.0,80.0,0.15153322927362067,0.07546266237372085,-0.056144918001125636,0.6666666666666666,24,0.03487340070954558,0.04770649062924529,27.181856365759103,0.0004699230194091797,,,,,
MACD_CROSSOVER,,,,0.1452226111196504,0.06814021131263215,-0.11068701576383931,0.5,88,,,,,,,18.0,26.0,5.0
RSI_MEAN_REVERSION,21.0,30.0,70.0,0.14962691655984917,0.06668544670579811,-0.1679682448931739,0.5952380952380952,42,0.03443468764665022,0.08303615055187209,21.69366345774661,0.00048828125,,,,,
RSI_MEAN_REVERSION,35.0,40.0,85.0,0.14889592431746412,0.06203073057050037,-0.06946738137816216,0.6111111111111112,18,0.03426645929497805,0.06551599303747568,19.169565730394723,0.0004436969757080078,,,,,
RSI_MEAN_REVERSION,18.0,30.0,75.0,0.14813124017084833,0.060349905864238995,-0.16640184861050974,0.65625,32,0.03409047719000345,0.06715083578803456,17.982892738330957,0.00044727325439453125,,,,,
RSI_MEAN_REVERSION,35.0,30.0,70.0,0.14808175991615347,0.05966463448669427,-0.10837926775283058,0.5625,16,0.03407908995330655,0.05431794671375635,31.080050635420445,0.00044083595275878906,,,,,
DUAL_MOVING_AVERAGE,,,,0.14758092416834234,0.05962349138906051,-0.11451178500325089,0.6153846153846154,39,,,,,8.0,45.0,,,
MACD_CROSSOVER,,,,0.14028506271530716,0.0583444406335507,-0.12705315725581878,0.4659090909090909,88,,,,,,,6.0,45.0,12.0
MACD_CROSSOVER,,,,0.14028506271530716,0.0583444406335507,-0.12705315725581878,0.4659090909090909,88,,,,,,,12.0,45.0,6.0
RSI_MEAN_REVERSION,35.0,40.0,80.0,0.1470133672170324,0.0564371262371304,-0.08438394441108095,0.65,20,0.03383321327734444,0.06665116789689039,17.950890665057557,0.00044274330139160156,,,,,
RSI_MEAN_REVERSION,20.0,35.0,65.0,0.1424521933436902,0.05640011848797537,-0.13250751231883454,0.5294117647058824,68,0.03278351846813692,0.10024115323070622,28.650629028966925,0.0004489421844482422,,,,,
RSI_MEAN_REVERSION,30.0,40.0,80.0,0.14671843367274384,0.05416183866553159,-0.042037847620633076,0.5217391304347826,23,0.033765338160302694,0.054291154610393105,29.16461735398735,0.00045013427734375,,,,,
RSI_MEAN_REVERSION,30.0,15.0,65.0,0.1457021662013307,0.052908452937338965,-0.17473882746248187,0.6071428571428571,28,0.033531457427155555,0.06713100221601173,23.52959905182574,0.0004546642303466797,,,,,
RSI_MEAN_REVERSION,30.0,20.0,65.0,0.1457021662013307,0.052908452937338965,-0.17473882746248187,0.6071428571428571,28,0.033531457427155555,0.06713100221601173,23.52959905182574,0.0004496574401855469,,,,,
MACD_CROSSOVER,,,,0.13266090810547992,0.04729280828535207,-0.1270531572558187,0.4782608695652174,92,,,,,,,6.0,40.0,12.0
MACD_CROSSOVER,,,,0.13266090810547992,0.04729280828535207,-0.1270531572558187,0.4782608695652174,92,,,,,,,12.0,40.0,6.0
RSI_MEAN_REVERSION,20.0,25.0,70.0,0.14392800855803234,0.04657518019626751,-0.04573062291030335,0.6129032258064516,31,0.03312315813390333,0.06388359260529002,29.901112248429783,0.00045108795166015625,,,,,
RSI_MEAN_REVERSION,14.0,30.0,80.0,0.14060616045695884,0.042742690727872595,-0.13826952400245343,0.6086956521739131,46,0.03235867802297135,0.0785531502574158,22.155928410046982,0.0004494190216064453,,,,,
