strategy,params,total_return,sharpe,trades,win_rate
MA,"(11, 35)",0.6497215713724825,9.753308120113122,8,0.5
MA,"(8, 55)",0.48321314135235,9.536512960666439,6,0.6666666666666666
MA,"(8, 95)",0.21667094825623523,9.238960295709742,3,0.6666666666666666
RSI,"(11, 35, 70)",0.09592282862881452,9.23323203831612,4,0.75
MA,"(11, 55)",0.4295587217027483,9.177030998490444,6,0.6666666666666666
MA,"(14, 80)",0.2218841935009001,9.14128654906534,4,0.75
MA,"(11, 90)",0.14508929548408053,8.99095985635724,3,0.6666666666666666
MA,"(20, 80)",0.20722361272186068,8.929517644519851,3,0.6666666666666666
MA,"(23, 55)",0.374990813063784,8.926653698589725,6,0.6666666666666666
MA,"(14, 55)",0.3769074700650765,8.350985084365398,6,0.6666666666666666
MA,"(8, 80)",0.46840632377277386,8.259559089090423,7,0.7142857142857143
RSI,"(17, 35, 65)",0.06471593958312061,8.06079546574693,3,0.6666666666666666
MA,"(5, 70)",0.5153820553125708,8.031773879189931,9,0.4444444444444444
MA,"(5, 85)",0.24444098605196424,7.985593958284459,7,0.5714285714285714
MA,"(8, 75)",0.4683485698503788,7.6232333389621525,7,0.5714285714285714
MA,"(11, 80)",0.21741079693540893,7.588619785196351,4,0.75
MA,"(5, 60)",0.5221176318232542,7.574766052651099,9,0.5555555555555556
MA,"(8, 35)",0.5702384405192823,7.513330343308037,9,0.5555555555555556
MA,"(8, 60)",0.436223063124239,7.440067423546673,8,0.5
MA,"(5, 75)",0.483829992901025,7.272129083798402,9,0.4444444444444444
MA,"(20, 40)",0.32634316577380573,7.177014607811591,7,0.7142857142857143
MA,"(14, 35)",0.3601913853633091,7.170763987707026,7,0.7142857142857143
MA,"(11, 40)",0.48567787306022225,7.020524302723928,8,0.625
MA,"(17, 35)",0.37367269893020644,6.995198427771092,8,0.5
MA,"(11, 50)",0.41698998350105376,6.9244019003417,7,0.5714285714285714
MA,"(17, 85)",0.1675789542898165,6.846086877511769,3,0.6666666666666666
MA,"(5, 55)",0.4305314372964696,6.786271541008837,9,0.5555555555555556
MA,"(17, 55)",0.2831595235430831,6.717961926784647,6,0.6666666666666666
MA,"(29, 45)",0.422361608256214,6.684074192705996,8,0.375
MA,"(14, 50)",0.34377846302668236,6.604997536707452,7,0.5714285714285714
MA,"(5, 80)",0.4942948030061739,6.450591729174269,9,0.4444444444444444
MA,"(11, 45)",0.3759816577686169,6.416549199010489,7,0.5714285714285714
MA,"(26, 45)",0.3300612094084001,6.32603739068117,6,0.5
MA,"(8, 50)",0.4271888992777235,6.254466054272376,9,0.6666666666666666
MA,"(20, 55)",0.30299239982152054,6.179835147132928,7,0.7142857142857143
MA,"(23, 85)",0.1589215825199357,6.092375037820003,3,0.6666666666666666
MA,"(17, 80)",0.1211008936727968,6.074095167305158,3,0.6666666666666666
MA,"(5, 35)",0.514341240495145,5.993812660796958,11,0.45454545454545453
MA,"(17, 50)",0.3048099213749793,5.800898756189984,7,0.5714285714285714
MA,"(11, 85)",0.1963144916469987,5.724758603238889,6,0.5
MA,"(17, 45)",0.3119456631854257,5.683508084583489,7,0.42857142857142855
MA,"(23, 50)",0.32128631199853125,5.576668814916504,7,0.42857142857142855
MA,"(20, 45)",0.25433993273285405,5.4554177838583735,7,0.5714285714285714
MA,"(8, 40)",0.42038716908701157,5.429139442313113,9,0.4444444444444444
MA,"(20, 85)",0.17015594540903095,5.078541193490523,4,0.5
