date,Unnamed: 0,end_of_day,ir_overnight,ir_1w,ir_1m,ir_3m,ir_6m,ir_9m,ir_12m
2010-08-08,3479.0,,0.05,0.06071,0.24071,0.34071,0.47,0.64,0.82
2010-08-09,3480.0,2010-08-09,0.05,0.06,0.23179,0.33214,0.46,0.63,0.81
2010-08-10,3481.0,2010-08-10,0.05,0.06,0.22964,0.33,0.46,0.63,0.81
2010-08-11,3482.0,2010-08-11,0.05,0.06,0.22036,0.32,0.44,0.61,0.79
2010-08-12,3483.0,2010-08-12,0.05,0.06,0.21893,0.31964,0.44,0.61821,0.79786
2010-08-13,3484.0,2010-08-13,0.05,0.06,0.21929,0.32,0.44857,0.62929,0.81929
2010-08-14,3484.0,,0.05,0.06,0.21929,0.32,0.44857,0.62929,0.81929
2010-08-15,3484.0,,0.05,0.06,0.21929,0.32,0.44857,0.62929,0.81929
2010-08-16,3485.0,2010-08-16,0.05,0.05214,0.2025,0.30214,0.43071,0.61071,0.80071
2010-08-17,3486.0,2010-08-17,0.05,0.05071,0.1925,0.29286,0.42071,0.60071,0.79
2010-08-18,3487.0,2010-08-18,0.05,0.05107,0.18179,0.28107,0.41,0.59,0.78
2010-08-19,3488.0,2010-08-19,0.05,0.05036,0.1725,0.27286,0.39071,0.57071,0.76071
2010-08-20,3489.0,2010-08-20,0.04071,0.04214,0.15107,0.25107,0.37,0.55,0.74
2010-08-21,3489.0,,0.04071,0.04214,0.15107,0.25107,0.37,0.55,0.74
2010-08-22,3489.0,,0.04071,0.04214,0.15107,0.25107,0.37,0.55,0.74
2010-08-23,3490.0,2010-08-23,0.04,0.04179,0.15107,0.25036,0.37,0.55,0.74
2010-08-24,3491.0,2010-08-24,0.04,0.04107,0.15036,0.24107,0.36,0.54,0.73
2010-08-25,3492.0,2010-08-25,0.04,0.04107,0.15,0.24,0.36,0.54,0.73
2010-08-26,3493.0,2010-08-26,0.04,0.04,0.15,0.24679,0.36786,0.54786,0.73786
2010-08-27,3494.0,2010-08-27,0.04,0.04036,0.15,0.24857,0.36857,0.54786,0.73786
2010-08-28,3494.0,,0.04,0.04036,0.15,0.24857,0.36857,0.54786,0.73786
2010-08-29,3494.0,,0.04,0.04036,0.15,0.24857,0.36857,0.54786,0.73786
2010-08-30,3495.0,2010-08-30,0.04,0.04107,0.15107,0.24964,0.37857,0.55857,0.74929
2010-08-31,3496.0,2010-08-31,0.04929,0.04964,0.15107,0.24929,0.38,0.55929,0.74857
2010-09-01,3497.0,2010-09-01,0.04071,0.04071,0.15,0.24893,0.37929,0.55929,0.74857
2010-09-02,3498.0,2010-09-02,0.04,0.04821,0.15714,0.25679,0.38714,0.56643,0.765
2010-09-03,3499.0,2010-09-03,0.04,0.05,0.16,0.25964,0.39,0.57,0.76929
2010-09-04,3499.0,,0.04,0.05,0.16,0.25964,0.39,0.57,0.76929
2010-09-05,3499.0,,0.04,0.05,0.16,0.25964,0.39,0.57,0.76929
2010-09-06,3500.0,2010-09-06,0.04,0.05,0.15929,0.25893,0.39,0.56929,0.75857
2010-09-07,3501.0,2010-09-07,0.04,0.05,0.15929,0.25893,0.39,0.57,0.75929
2010-09-08,3502.0,2010-09-08,0.04,0.05,0.15929,0.25893,0.39,0.57,0.76571
2010-09-09,3503.0,2010-09-09,0.04,0.05,0.15929,0.25893,0.39786,0.57786,0.7775
2010-09-10,3504.0,2010-09-10,0.04,0.05,0.15857,0.25929,0.4,0.57857,0.77786
2010-09-11,3504.0,,0.04,0.05,0.15857,0.25929,0.4,0.57857,0.77786
2010-09-12,3504.0,,0.04,0.05,0.15857,0.25929,0.4,0.57857,0.77786
2010-09-13,3505.0,2010-09-13,0.04,0.05,0.15929,0.25893,0.4,0.58,0.77929
2010-09-14,3506.0,2010-09-14,0.04,0.05,0.15929,0.25929,0.38929,0.56929,0.76929
2010-09-15,3507.0,2010-09-15,0.04,0.05,0.16036,0.25964,0.39,0.57,0.77
2010-09-16,3508.0,2010-09-16,0.04,0.06786,0.16929,0.26786,0.39857,0.57,0.76929
2010-09-17,3509.0,2010-09-17,0.0775,0.10643,0.18786,0.28714,0.41786,0.58,0.77857
2010-09-18,3509.0,,0.0775,0.10643,0.18786,0.28714,0.41786,0.58,0.77857
2010-09-19,3509.0,,0.0775,0.10643,0.18786,0.28714,0.41786,0.58,0.77857
2010-09-20,3510.0,2010-09-20,0.11107,0.13429,0.22714,0.32536,0.45643,0.60714,0.80643
2010-09-21,3511.0,2010-09-21,0.09857,0.13,0.23036,0.32036,0.45071,0.60071,0.8
2010-09-22,3512.0,2010-09-22,0.09714,0.12857,0.23821,0.32821,0.44929,0.6,0.8
2010-09-23,3512.0,,0.09714,0.12857,0.23821,0.32821,0.44929,0.6,0.8
2010-09-24,3513.0,2010-09-24,0.07786,0.11857,0.23179,0.32036,0.43857,0.58929,0.78857
2010-09-25,3513.0,,0.07786,0.11857,0.23179,0.32036,0.43857,0.58929,0.78857
2010-09-26,3513.0,,0.07786,0.11857,0.23179,0.32036,0.43857,0.58929,0.78857
2010-09-27,3514.0,2010-09-27,0.07,0.11643,0.22964,0.31929,0.44,0.59,0.78857
2010-09-28,3515.0,2010-09-28,0.09643,0.14286,0.23786,0.32786,0.44786,0.6,0.79857
2010-09-29,3516.0,2010-09-29,0.07,0.14929,0.23929,0.32893,0.45,0.6,0.8
2010-09-30,3517.0,2010-09-30,0.09786,0.14929,0.23964,0.32821,0.44929,0.6,0.8
2010-10-01,3517.0,,0.09786,0.14929,0.23964,0.32821,0.44929,0.6,0.8
2010-10-02,3517.0,,0.09786,0.14929,0.23964,0.32821,0.44929,0.6,0.8
2010-10-03,3517.0,,0.09786,0.14929,0.23964,0.32821,0.44929,0.6,0.8
2010-10-04,3518.0,2010-10-04,0.07929,0.14857,0.24786,0.33643,0.44929,0.6,0.79929
2010-10-05,3519.0,2010-10-05,0.07929,0.14929,0.24929,0.33929,0.44929,0.6,0.79929
2010-10-06,3520.0,2010-10-06,0.06571,0.13071,0.25714,0.34643,0.45643,0.60643,0.80643
2010-10-07,3521.0,2010-10-07,0.06107,0.12643,0.25857,0.3475,0.45786,0.60714,0.80571
2010-10-08,3522.0,2010-10-08,0.05964,0.12821,0.27571,0.35679,0.46643,0.61571,0.80857
2010-10-09,3522.0,,0.05964,0.12821,0.27571,0.35679,0.46643,0.61571,0.80857
2010-10-10,3522.0,,0.05964,0.12821,0.27571,0.35679,0.46643,0.61571,0.80857
2010-10-11,3523.0,2010-10-11,0.05821,0.12857,0.27929,0.36,0.47786,0.62679,0.81
2010-10-12,3524.0,2010-10-12,0.05107,0.11714,0.25036,0.33107,0.45,0.6,0.78071
2010-10-13,3525.0,2010-10-13,0.05036,0.11571,0.24821,0.32929,0.44857,0.59857,0.77929
2010-10-14,3526.0,2010-10-14,0.05036,0.11857,0.24929,0.31964,0.44,0.58,0.76
2010-10-15,3527.0,2010-10-15,0.05,0.11714,0.24036,0.31036,0.43,0.58,0.76
2010-10-16,3527.0,,0.05,0.11714,0.24036,0.31036,0.43,0.58,0.76
2010-10-17,3527.0,,0.05,0.11714,0.24036,0.31036,0.43,0.58,0.76
2010-10-18,3528.0,2010-10-18,0.05,0.13571,0.24929,0.31821,0.43786,0.58,0.76
2010-10-19,3529.0,2010-10-19,0.05,0.14857,0.25036,0.32,0.42214,0.56286,0.74286
2010-10-20,3530.0,2010-10-20,0.06536,0.17786,0.25036,0.31964,0.42,0.56,0.74
2010-10-21,3531.0,2010-10-21,0.21357,0.23643,0.25,0.31964,0.4,0.55,0.73
2010-10-22,3532.0,2010-10-22,0.14071,0.17929,0.2325,0.30179,0.38143,0.53143,0.71143
2010-10-23,3532.0,,0.14071,0.17929,0.2325,0.30179,0.38143,0.53143,0.71143
2010-10-24,3532.0,,0.14071,0.17929,0.2325,0.30179,0.38143,0.53143,0.71143
2010-10-25,3533.0,2010-10-25,0.125,0.16643,0.22929,0.29964,0.38,0.53,0.71
2010-10-26,3534.0,2010-10-26,0.14286,0.15714,0.22179,0.28107,0.37,0.52,0.7
2010-10-27,3535.0,2010-10-27,0.1175,0.14286,0.21179,0.27143,0.36071,0.51,0.69071
2010-10-28,3536.0,2010-10-28,0.07929,0.12786,0.21036,0.27,0.36,0.51,0.69
2010-10-29,3537.0,2010-10-29,0.13,0.15786,0.21179,0.27179,0.36,0.51,0.69
2010-10-30,3537.0,,0.13,0.15786,0.21179,0.27179,0.36,0.51,0.69
2010-10-31,3537.0,,0.13,0.15786,0.21179,0.27179,0.36,0.51,0.69
2010-11-01,3538.0,2010-11-01,0.09643,0.14143,0.2,0.25929,0.35,0.5,0.67071
2010-11-02,3539.0,2010-11-02,0.07607,0.13929,0.19857,0.25786,0.34857,0.49929,0.66929
2010-11-03,3540.0,2010-11-03,0.05821,0.115,0.18714,0.24821,0.33929,0.48,0.65071
2010-11-04,3541.0,2010-11-04,0.05,0.10643,0.17857,0.24679,0.33786,0.47929,0.64857
2010-11-05,3542.0,2010-11-05,0.05,0.10643,0.18,0.24893,0.33857,0.47929,0.64857
2010-11-06,3542.0,,0.05,0.10643,0.18,0.24893,0.33857,0.47929,0.64857
2010-11-07,3542.0,,0.05,0.10643,0.18,0.24893,0.33857,0.47929,0.64857
2010-11-08,3543.0,2010-11-08,0.05,0.1,0.18,0.24964,0.34714,0.48857,0.65786
2010-11-09,3544.0,2010-11-09,0.05,0.1,0.17,0.24,0.34,0.49,0.66
2010-11-10,3545.0,2010-11-10,0.05,0.08143,0.16143,0.24,0.34,0.48929,0.66
2010-11-11,3546.0,2010-11-11,0.05,0.08,0.16036,0.24,0.34,0.48857,0.66
2010-11-12,3547.0,2010-11-12,0.05,0.08,0.16,0.24,0.34,0.495,0.66643
2010-11-13,3547.0,,0.05,0.08,0.16,0.24,0.34,0.495,0.66643
2010-11-14,3547.0,,0.05,0.08,0.16,0.24,0.34,0.495,0.66643
2010-11-15,3548.0,2010-11-15,0.05714,0.09,0.16929,0.2475,0.34857,0.50643,0.67786
2010-11-16,3549.0,2010-11-16,0.06786,0.11857,0.17964,0.25821,0.35786,0.51571,0.68
2010-11-17,3550.0,2010-11-17,0.09714,0.12679,0.18786,0.26679,0.36786,0.52643,0.68786
2010-11-18,3551.0,2010-11-18,0.07857,0.10857,0.18036,0.25964,0.35929,0.50929,0.67
2010-11-19,3552.0,2010-11-19,0.06143,0.1,0.17,0.25,0.35,0.5,0.66
2010-11-20,3552.0,,0.06143,0.1,0.17,0.25,0.35,0.5,0.66
2010-11-21,3552.0,,0.06143,0.1,0.17,0.25,0.35,0.5,0.66
2010-11-22,3553.0,2010-11-22,0.05893,0.09714,0.16929,0.24929,0.35,0.5,0.65929
2010-11-23,3554.0,2010-11-23,0.05214,0.09,0.16036,0.24036,0.34071,0.49929,0.66643
2010-11-24,3555.0,2010-11-24,0.05,0.08857,0.16,0.23964,0.34857,0.50643,0.67714
2010-11-25,3556.0,2010-11-25,0.05,0.08893,0.15964,0.24821,0.36714,0.52714,0.70643
2010-11-26,3557.0,2010-11-26,0.05,0.08929,0.16071,0.24964,0.37643,0.53643,0.71643
2010-11-27,3557.0,,0.05,0.08929,0.16071,0.24964,0.37643,0.53643,0.71643
2010-11-28,3557.0,,0.05,0.08929,0.16071,0.24964,0.37643,0.53643,0.71643
2010-11-29,3558.0,2010-11-29,0.05,0.09,0.17143,0.25893,0.39857,0.55857,0.73786
2010-11-30,3559.0,2010-11-30,0.05,0.09,0.17179,0.26,0.4,0.56,0.74
2010-12-01,3560.0,2010-12-01,0.05,0.09,0.19643,0.26821,0.41571,0.575,0.76357
2010-12-02,3561.0,2010-12-02,0.05,0.09,0.2,0.27,0.41,0.57,0.75
2010-12-03,3562.0,2010-12-03,0.075,0.1,0.20179,0.27107,0.40179,0.56036,0.74143
2010-12-04,3562.0,,0.075,0.1,0.20179,0.27107,0.40179,0.56036,0.74143
2010-12-05,3562.0,,0.075,0.1,0.20179,0.27107,0.40179,0.56036,0.74143
2010-12-06,3563.0,2010-12-06,0.07286,0.09929,0.20143,0.27214,0.39071,0.54071,0.72
2010-12-07,3564.0,2010-12-07,0.07893,0.10857,0.21071,0.28,0.4,0.55,0.73
2010-12-08,3565.0,2010-12-08,0.12214,0.15357,0.23786,0.29821,0.42714,0.57786,0.75786
2010-12-09,3566.0,2010-12-09,0.12714,0.15643,0.24857,0.30714,0.43714,0.58714,0.76714
2010-12-10,3567.0,2010-12-10,0.09857,0.13,0.23107,0.29107,0.42,0.57,0.75
2010-12-11,3567.0,,0.09857,0.13,0.23107,0.29107,0.42,0.57,0.75
2010-12-12,3567.0,,0.09857,0.13,0.23107,0.29107,0.42,0.57,0.75
2010-12-13,3568.0,2010-12-13,0.095,0.12857,0.23,0.28893,0.42,0.58714,0.76714
2010-12-14,3569.0,2010-12-14,0.09714,0.12714,0.23,0.28964,0.42643,0.59,0.76
2010-12-15,3570.0,2010-12-15,0.09857,0.14714,0.24036,0.29893,0.43071,0.58929,0.77
2010-12-16,3571.0,2010-12-16,0.14786,0.17643,0.25786,0.3175,0.43929,0.60857,0.78786
2010-12-17,3572.0,2010-12-17,0.12143,0.16429,0.25857,0.31857,0.43929,0.6,0.78
2010-12-18,3572.0,,0.12143,0.16429,0.25857,0.31857,0.43929,0.6,0.78
2010-12-19,3572.0,,0.12143,0.16429,0.25857,0.31857,0.43929,0.6,0.78
2010-12-20,3573.0,2010-12-20,0.12071,0.16357,0.26786,0.30964,0.43071,0.58071,0.76143
2010-12-21,3574.0,2010-12-21,0.10857,0.15571,0.26786,0.31,0.43,0.58,0.75929
2010-12-22,3575.0,2010-12-22,0.09714,0.14643,0.27714,0.30964,0.43,0.58,0.75929
2010-12-23,3576.0,2010-12-23,0.09857,0.14571,0.29857,0.3175,0.43,0.58786,0.76786
2010-12-24,3577.0,2010-12-24,0.1,0.14929,0.30036,0.31893,0.43,0.59,0.76857
2010-12-25,3577.0,,0.1,0.14929,0.30036,0.31893,0.43,0.59,0.76857
2010-12-26,3577.0,,0.1,0.14929,0.30036,0.31893,0.43,0.59,0.76857
2010-12-27,3577.0,,0.1,0.14929,0.30036,0.31893,0.43,0.59,0.76857
2010-12-28,3578.0,2010-12-28,0.09786,0.38857,0.30071,0.32,0.42143,0.58071,0.76071
2010-12-29,3579.0,2010-12-29,0.05286,0.22571,0.255,0.28286,0.38357,0.54357,0.72429
2010-12-30,3580.0,2010-12-30,0.05,0.12786,0.24143,0.28,0.37,0.52929,0.70071
2010-12-31,3581.0,2010-12-31,0.05,0.08107,0.23,0.27929,0.37,0.52857,0.70071
2011-01-01,3581.0,,0.05,0.08107,0.23,0.27929,0.37,0.52857,0.70071
2011-01-02,3581.0,,0.05,0.08107,0.23,0.27929,0.37,0.52857,0.70071
2011-01-03,3582.0,2011-01-03,0.05,0.07071,0.21036,0.26964,0.36,0.5175,0.69
2011-01-04,3583.0,2011-01-04,0.05,0.05214,0.19179,0.25036,0.33,0.48857,0.66071
2011-01-05,3584.0,2011-01-05,0.05,0.05107,0.19857,0.25786,0.33786,0.49643,0.66857
2011-01-06,3585.0,2011-01-06,0.05,0.05214,0.19107,0.2525,0.34143,0.50786,0.68571
2011-01-07,3586.0,2011-01-07,0.04929,0.05143,0.18893,0.24821,0.33929,0.50857,0.69571
2011-01-08,3586.0,,0.04929,0.05143,0.18893,0.24821,0.33929,0.50857,0.69571
2011-01-09,3586.0,,0.04929,0.05143,0.18893,0.24821,0.33929,0.50857,0.69571
2011-01-10,3587.0,2011-01-10,0.05,0.05071,0.18107,0.23893,0.33,0.49857,0.67929
2011-01-11,3588.0,2011-01-11,0.05,0.05071,0.18,0.23786,0.32929,0.49786,0.67143
2011-01-12,3589.0,2011-01-12,0.05,0.05071,0.17893,0.2375,0.32929,0.49857,0.67857
2011-01-13,3590.0,2011-01-13,0.05,0.05071,0.17179,0.23107,0.32143,0.49071,0.67071
2011-01-14,3591.0,2011-01-14,0.05,0.05071,0.1625,0.22929,0.31143,0.47286,0.65286
2011-01-15,3591.0,,0.05,0.05071,0.1625,0.22929,0.31143,0.47286,0.65286
2011-01-16,3591.0,,0.05,0.05071,0.1625,0.22929,0.31143,0.47286,0.65286
2011-01-17,3592.0,2011-01-17,0.05,0.05071,0.15107,0.21893,0.30071,0.46,0.64
2011-01-18,3593.0,2011-01-18,0.05,0.05071,0.14321,0.21357,0.29214,0.45071,0.63071
2011-01-19,3594.0,2011-01-19,0.05,0.05,0.14107,0.20821,0.28071,0.43929,0.62071
2011-01-20,3595.0,2011-01-20,0.05,0.05,0.13179,0.20036,0.26143,0.42071,0.60071
2011-01-21,3596.0,2011-01-21,0.05,0.05,0.13143,0.2,0.26786,0.42857,0.61643
2011-01-22,3596.0,,0.05,0.05,0.13143,0.2,0.26786,0.42857,0.61643
2011-01-23,3596.0,,0.05,0.05,0.13143,0.2,0.26786,0.42857,0.61643
2011-01-24,3597.0,2011-01-24,0.05,0.05,0.13929,0.21571,0.285,0.44429,0.63429
2011-01-25,3598.0,2011-01-25,0.05,0.05,0.14071,0.21929,0.28857,0.44929,0.63857
2011-01-26,3599.0,2011-01-26,0.05,0.05,0.12464,0.2025,0.27143,0.43143,0.62143
2011-01-27,3600.0,2011-01-27,0.05,0.05143,0.12214,0.20107,0.26143,0.42143,0.61143
2011-01-28,3601.0,2011-01-28,0.05,0.05036,0.11393,0.19286,0.25143,0.41071,0.60143
2011-01-29,3601.0,,0.05,0.05036,0.11393,0.19286,0.25143,0.41071,0.60143
2011-01-30,3601.0,,0.05,0.05036,0.11393,0.19286,0.25143,0.41071,0.60143
2011-01-31,3602.0,2011-01-31,0.05,0.05071,0.11393,0.19214,0.25,0.40214,0.59143
2011-02-01,3603.0,2011-02-01,0.05,0.05036,0.11179,0.19107,0.25,0.40071,0.58857
2011-02-02,3604.0,2011-02-02,0.05,0.05036,0.11107,0.19036,0.25,0.40571,0.59643
2011-02-03,3604.0,,0.05,0.05036,0.11107,0.19036,0.25,0.40571,0.59643
2011-02-04,3604.0,,0.05,0.05036,0.11107,0.19036,0.25,0.40571,0.59643
2011-02-05,3604.0,,0.05,0.05036,0.11107,0.19036,0.25,0.40571,0.59643
2011-02-06,3604.0,,0.05,0.05036,0.11107,0.19036,0.25,0.40571,0.59643
2011-02-07,3605.0,2011-02-07,0.05,0.05036,0.11107,0.19036,0.24857,0.40714,0.60571
2011-02-08,3606.0,2011-02-08,0.05,0.05036,0.12036,0.2,0.25857,0.41786,0.61643
2011-02-09,3607.0,2011-02-09,0.05,0.05,0.12929,0.20857,0.27714,0.43714,0.64714
2011-02-10,3608.0,2011-02-10,0.05,0.05036,0.13,0.20964,0.27929,0.43857,0.64857
2011-02-11,3609.0,2011-02-11,0.05,0.05679,0.14786,0.22643,0.29714,0.45714,0.665
2011-02-12,3609.0,,0.05,0.05679,0.14786,0.22643,0.29714,0.45714,0.665
2011-02-13,3609.0,,0.05,0.05679,0.14786,0.22643,0.29714,0.45714,0.665
2011-02-14,3610.0,2011-02-14,0.05,0.06536,0.15143,0.23071,0.3,0.45929,0.67857
2011-02-15,3611.0,2011-02-15,0.05,0.06679,0.15107,0.23107,0.3,0.46,0.68
2011-02-16,3612.0,2011-02-16,0.05,0.06857,0.15107,0.23036,0.30071,0.46071,0.67214
2011-02-17,3613.0,2011-02-17,0.05,0.06071,0.1425,0.22214,0.28429,0.44429,0.65429
2011-02-18,3614.0,2011-02-18,0.05,0.06,0.14071,0.22143,0.28107,0.43286,0.63357
2011-02-19,3614.0,,0.05,0.06,0.14071,0.22143,0.28107,0.43286,0.63357
2011-02-20,3614.0,,0.05,0.06,0.14071,0.22143,0.28107,0.43286,0.63357
2011-02-21,3615.0,2011-02-21,0.05,0.06,0.14,0.22,0.28,0.43071,0.63143
2011-02-22,3616.0,2011-02-22,0.05,0.06,0.14107,0.22071,0.28071,0.43714,0.63
2011-02-23,3617.0,2011-02-23,0.05,0.06,0.14964,0.2275,0.28821,0.44714,0.63786
2011-02-24,3618.0,2011-02-24,0.05,0.06,0.15036,0.22964,0.29,0.45,0.64
2011-02-25,3619.0,2011-02-25,0.05,0.06,0.15,0.22964,0.29,0.44929,0.64
2011-02-26,3619.0,,0.05,0.06,0.15,0.22964,0.29,0.44929,0.64
2011-02-27,3619.0,,0.05,0.06,0.15,0.22964,0.29,0.44929,0.64
2011-02-28,3620.0,2011-02-28,0.05,0.06,0.15036,0.22964,0.29,0.44929,0.64
2011-03-01,3621.0,2011-03-01,0.05714,0.06857,0.15714,0.22929,0.29,0.44071,0.63143
2011-03-02,3622.0,2011-03-02,0.05929,0.07,0.15857,0.23071,0.29071,0.44071,0.63071
2011-03-03,3623.0,2011-03-03,0.05964,0.07643,0.15964,0.23071,0.29071,0.44071,0.63071
2011-03-04,3624.0,2011-03-04,0.05964,0.07893,0.16929,0.23929,0.3,0.45,0.64714
2011-03-05,3624.0,,0.05964,0.07893,0.16929,0.23929,0.3,0.45,0.64714
2011-03-06,3624.0,,0.05964,0.07893,0.16929,0.23929,0.3,0.45,0.64714
2011-03-07,3625.0,2011-03-07,0.05964,0.07893,0.16929,0.23893,0.3,0.44214,0.63143
2011-03-08,3626.0,2011-03-08,0.06,0.07857,0.16964,0.23964,0.3,0.44143,0.63143
2011-03-09,3627.0,2011-03-09,0.05964,0.09643,0.18857,0.25893,0.32,0.46,0.65
2011-03-10,3628.0,2011-03-10,0.05964,0.09857,0.19,0.26,0.32,0.46,0.65
2011-03-11,3629.0,2011-03-11,0.09643,0.10857,0.2,0.26964,0.33,0.47,0.65071
2011-03-12,3629.0,,0.09643,0.10857,0.2,0.26964,0.33,0.47,0.65071
2011-03-13,3629.0,,0.09643,0.10857,0.2,0.26964,0.33,0.47,0.65071
2011-03-14,3630.0,2011-03-14,0.14107,0.14786,0.2275,0.27893,0.34,0.47,0.65071
2011-03-15,3631.0,2011-03-15,0.14179,0.15643,0.23929,0.29,0.35,0.48,0.66
2011-03-16,3632.0,2011-03-16,0.09786,0.12929,0.22107,0.27071,0.34,0.47,0.65
2011-03-17,3633.0,2011-03-17,0.09571,0.11786,0.21036,0.26036,0.33,0.46,0.64
2011-03-18,3634.0,2011-03-18,0.07,0.09929,0.20929,0.25893,0.33,0.45929,0.64
2011-03-19,3634.0,,0.07,0.09929,0.20929,0.25893,0.33,0.45929,0.64
2011-03-20,3634.0,,0.07,0.09929,0.20929,0.25893,0.33,0.45929,0.64
2011-03-21,3635.0,2011-03-21,0.05,0.09,0.20929,0.25929,0.33,0.46,0.64
2011-03-22,3636.0,2011-03-22,0.05,0.08929,0.21,0.26,0.33,0.46,0.64
2011-03-23,3637.0,2011-03-23,0.05,0.08821,0.21,0.25964,0.33,0.46,0.64
2011-03-24,3638.0,2011-03-24,0.04929,0.08643,0.21,0.26,0.33,0.46,0.64
2011-03-25,3639.0,2011-03-25,0.05,0.08786,0.21,0.26,0.33,0.46,0.64
2011-03-26,3639.0,,0.05,0.08786,0.21,0.26,0.33,0.46,0.64
2011-03-27,3639.0,,0.05,0.08786,0.21,0.26,0.33,0.46,0.64
2011-03-28,3640.0,2011-03-28,0.05,0.09,0.21036,0.26,0.33,0.46,0.64857
2011-03-29,3641.0,2011-03-29,0.05,0.08786,0.20929,0.25893,0.33,0.46786,0.65786
2011-03-30,3642.0,2011-03-30,0.05,0.09,0.21,0.26,0.33,0.47,0.66
2011-03-31,3643.0,2011-03-31,0.05,0.09,0.21036,0.26,0.33,0.46,0.65
2011-04-01,3644.0,2011-04-01,0.05,0.08,0.21,0.25964,0.33,0.46,0.65
2011-04-02,3644.0,,0.05,0.08,0.21,0.25964,0.33,0.46,0.65
2011-04-03,3644.0,,0.05,0.08,0.21,0.25964,0.33,0.46,0.65
2011-04-04,3645.0,2011-04-04,0.05,0.08,0.21,0.26,0.32143,0.45143,0.64143
2011-04-05,3645.0,,0.05,0.08,0.21,0.26,0.32143,0.45143,0.64143
2011-04-06,3646.0,2011-04-06,0.05,0.08,0.21036,0.26036,0.32071,0.45,0.64143
2011-04-07,3647.0,2011-04-07,0.05,0.07,0.20107,0.26,0.32071,0.45,0.64
2011-04-08,3648.0,2011-04-08,0.05,0.07,0.2,0.25143,0.31071,0.44143,0.63071
2011-04-09,3648.0,,0.05,0.07,0.2,0.25143,0.31071,0.44143,0.63071
2011-04-10,3648.0,,0.05,0.07,0.2,0.25143,0.31071,0.44143,0.63071
2011-04-11,3649.0,2011-04-11,0.05,0.07,0.2,0.25,0.31,0.44,0.63
2011-04-12,3650.0,2011-04-12,0.05,0.07,0.2,0.25857,0.31786,0.44929,0.63929
2011-04-13,3651.0,2011-04-13,0.05,0.07,0.2,0.26,0.32,0.44071,0.63071
2011-04-14,3652.0,2011-04-14,0.05,0.07,0.2,0.26,0.32,0.43143,0.62143
2011-04-15,3653.0,2011-04-15,0.05,0.07,0.2,0.25929,0.33,0.43857,0.62857
2011-04-16,3653.0,,0.05,0.07,0.2,0.25929,0.33,0.43857,0.62857
2011-04-17,3653.0,,0.05,0.07,0.2,0.25929,0.33,0.43857,0.62857
2011-04-18,3654.0,2011-04-18,0.05,0.07,0.2,0.25964,0.33,0.43071,0.61071
2011-04-19,3655.0,2011-04-19,0.05,0.07,0.2,0.26,0.34,0.44,0.62
2011-04-20,3656.0,2011-04-20,0.05,0.07,0.19929,0.25893,0.33857,0.43929,0.61929
2011-04-21,3657.0,2011-04-21,0.05,0.07,0.2,0.26,0.34,0.44,0.62
2011-04-22,3657.0,,0.05,0.07,0.2,0.26,0.34,0.44,0.62
2011-04-23,3657.0,,0.05,0.07,0.2,0.26,0.34,0.44,0.62
2011-04-24,3657.0,,0.05,0.07,0.2,0.26,0.34,0.44,0.62
2011-04-25,3657.0,,0.05,0.07,0.2,0.26,0.34,0.44,0.62
2011-04-26,3658.0,2011-04-26,0.05,0.07,0.19143,0.25107,0.33071,0.43071,0.61071
2011-04-27,3659.0,2011-04-27,0.05,0.07,0.18143,0.25036,0.33,0.43,0.61
2011-04-28,3660.0,2011-04-28,0.05,0.07,0.18964,0.25821,0.33786,0.43786,0.61786
2011-04-29,3661.0,2011-04-29,0.05,0.07,0.19036,0.26,0.34,0.44,0.62
2011-04-30,3661.0,,0.05,0.07,0.19036,0.26,0.34,0.44,0.62
2011-05-01,3661.0,,0.05,0.07,0.19036,0.26,0.34,0.44,0.62
2011-05-02,3661.0,,0.05,0.07,0.19036,0.26,0.34,0.44,0.62
2011-05-03,3662.0,2011-05-03,0.05,0.07,0.19,0.25821,0.33857,0.43929,0.61929
2011-05-04,3663.0,2011-05-04,0.05,0.07,0.19036,0.26,0.34,0.44,0.62
2011-05-05,3664.0,2011-05-05,0.05,0.07,0.19,0.26,0.34,0.44,0.61214
2011-05-06,3665.0,2011-05-06,0.05,0.07,0.19,0.26,0.34,0.44,0.61036
2011-05-07,3665.0,,0.05,0.07,0.19,0.26,0.34,0.44,0.61036
2011-05-08,3665.0,,0.05,0.07,0.19,0.26,0.34,0.44,0.61036
2011-05-09,3666.0,2011-05-09,0.05,0.07,0.18929,0.25964,0.33929,0.44,0.61
2011-05-10,3666.0,,0.05,0.07,0.18929,0.25964,0.33929,0.44,0.61
2011-05-11,3667.0,2011-05-11,0.05,0.07,0.18857,0.25821,0.32964,0.43071,0.59929
2011-05-12,3668.0,2011-05-12,0.05,0.07,0.18893,0.25929,0.33,0.43,0.59071
2011-05-13,3669.0,2011-05-13,0.05,0.07,0.19,0.26,0.33,0.43,0.59929
2011-05-14,3669.0,,0.05,0.07,0.19,0.26,0.33,0.43,0.59929
2011-05-15,3669.0,,0.05,0.07,0.19,0.26,0.33,0.43,0.59929
2011-05-16,3670.0,2011-05-16,0.05,0.07,0.19,0.26,0.33,0.43,0.6
2011-05-17,3671.0,2011-05-17,0.06786,0.09929,0.20036,0.26143,0.33071,0.43071,0.6
