end_of_date,Unnamed: 0,cu_weakside,cu_strongside,disc_win_base_rate,hibor_overnight,hibor_fixing_1m,twi,opening_balance,closing_balance,market_activities,interest_payment,discount_window_reversal,discount_window_activities,intraday_movements_of_aggregate_balance_at_0930,intraday_movements_of_aggregate_balance_at_1000,intraday_movements_of_aggregate_balance_at_1100,intraday_movements_of_aggregate_balance_at_1200,intraday_movements_of_aggregate_balance_at_1500,intraday_movements_of_aggregate_balance_at_1600,forex_trans_t1,other_market_activities_t1,reversal_of_discount_window_t1,interest_payment_issuance_efbn_t1,forecast_aggregate_bal_t1,forex_trans_t2,other_market_activities_t2,reversal_of_discount_window_t2,interest_payment_issuance_efbn_t2,forecast_aggregate_bal_t2,forex_trans_t3,other_market_activities_t3,reversal_of_discount_window_t3,interest_payment_issuance_efbn_t3,forecast_aggregate_bal_t3,forex_trans_t4,other_market_activities_t4,reversal_of_discount_window_t4,interest_payment_issuance_efbn_t4,forecast_aggregate_bal_t4,forex_trans_u,other_market_activities_u,reversal_of_discount_window_u,interest_payment_issuance_efbn_u,forecast_aggregate_bal_u
2010-09-17,3747.0,7.85,7.75,0.5,0.06,0.18786,85.8,148661.0,148730.0,0.0,69.0,0.0,0.0,150249.0,156418.0,161873.0,173513.0,183107.0,185231.0,0.0,0.0,0.0,85.0,148815.0,0.0,0.0,0.0,-5.0,148810.0,0.0,0.0,0.0,-238.0,148573.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,56.0,148629.0
2010-09-18,3747.0,7.85,7.75,0.5,0.06,0.18786,85.8,148661.0,148730.0,0.0,69.0,0.0,0.0,150249.0,156418.0,161873.0,173513.0,183107.0,185231.0,0.0,0.0,0.0,85.0,148815.0,0.0,0.0,0.0,-5.0,148810.0,0.0,0.0,0.0,-238.0,148573.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,56.0,148629.0
2010-09-19,3747.0,7.85,7.75,0.5,0.06,0.18786,85.8,148661.0,148730.0,0.0,69.0,0.0,0.0,150249.0,156418.0,161873.0,173513.0,183107.0,185231.0,0.0,0.0,0.0,85.0,148815.0,0.0,0.0,0.0,-5.0,148810.0,0.0,0.0,0.0,-238.0,148573.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,56.0,148629.0
2010-09-20,3746.0,7.85,7.75,0.5,0.07,0.22714,85.7,148730.0,148815.0,0.0,85.0,0.0,0.0,150585.0,147360.0,159459.0,174606.0,196133.0,196512.0,0.0,0.0,0.0,-5.0,148810.0,0.0,0.0,0.0,-238.0,148573.0,0.0,0.0,0.0,8.0,148581.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,48.0,148629.0
2010-09-21,3745.0,7.85,7.75,0.5,0.06,0.23036,85.7,148815.0,148810.0,0.0,-5.0,0.0,0.0,150252.0,158263.0,179219.0,185753.0,201150.0,201883.0,0.0,0.0,0.0,-232.0,148578.0,0.0,0.0,0.0,8.0,148587.0,0.0,0.0,0.0,20.0,148607.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,22.0,148629.0
2010-09-22,3744.0,7.85,7.75,0.5,0.07,0.23821,85.4,148810.0,148578.0,0.0,-232.0,0.0,0.0,149027.0,150621.0,167221.0,157851.0,181085.0,182783.0,0.0,0.0,0.0,8.0,148587.0,0.0,0.0,0.0,20.0,148607.0,0.0,0.0,0.0,8.0,148616.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,13.0,148629.0
2010-09-23,3744.0,7.85,7.75,0.5,0.07,0.23821,85.4,148810.0,148578.0,0.0,-232.0,0.0,0.0,149027.0,150621.0,167221.0,157851.0,181085.0,182783.0,0.0,0.0,0.0,8.0,148587.0,0.0,0.0,0.0,20.0,148607.0,0.0,0.0,0.0,8.0,148616.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,13.0,148629.0
2010-09-24,3743.0,7.85,7.75,0.5,0.04,0.23179,85.3,148578.0,148587.0,0.0,8.0,0.0,0.0,153740.0,156736.0,169913.0,192415.0,217022.0,211209.0,0.0,0.0,0.0,20.0,148607.0,0.0,0.0,0.0,8.0,148616.0,0.0,0.0,0.0,46.0,148662.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,-33.0,148629.0
2010-09-25,3743.0,7.85,7.75,0.5,0.04,0.23179,85.3,148578.0,148587.0,0.0,8.0,0.0,0.0,153740.0,156736.0,169913.0,192415.0,217022.0,211209.0,0.0,0.0,0.0,20.0,148607.0,0.0,0.0,0.0,8.0,148616.0,0.0,0.0,0.0,46.0,148662.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,-33.0,148629.0
2010-09-26,3743.0,7.85,7.75,0.5,0.04,0.23179,85.3,148578.0,148587.0,0.0,8.0,0.0,0.0,153740.0,156736.0,169913.0,192415.0,217022.0,211209.0,0.0,0.0,0.0,20.0,148607.0,0.0,0.0,0.0,8.0,148616.0,0.0,0.0,0.0,46.0,148662.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,-33.0,148629.0
2010-09-27,3742.0,7.85,7.75,0.5,0.05,0.22964,85.2,148587.0,148607.0,0.0,20.0,0.0,0.0,151351.0,156390.0,168397.0,178819.0,208348.0,206048.0,0.0,0.0,0.0,8.0,148616.0,0.0,0.0,0.0,46.0,148662.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,-33.0,148629.0
2010-09-28,3741.0,7.85,7.75,0.5,0.06,0.23786,85.2,148607.0,148616.0,0.0,8.0,0.0,0.0,150816.0,156852.0,169295.0,191178.0,208101.0,202757.0,0.0,0.0,0.0,54.0,148670.0,0.0,0.0,0.0,0.0,148670.0,0.0,0.0,0.0,0.0,148670.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,-41.0,148629.0
2010-09-29,3740.0,7.85,7.75,0.5,0.03,0.23929,84.9,148616.0,148670.0,0.0,54.0,0.0,0.0,152961.0,156564.0,163577.0,142595.0,176252.0,180516.0,0.0,0.0,0.0,0.0,148670.0,0.0,0.0,0.0,0.0,148670.0,0.0,0.0,0.0,0.0,148670.0,0.0,0.0,0.0,0.0,148612.0,0.0,0.0,0.0,-41.0,148629.0
