end_of_date,Unnamed: 0,cert_of_indebt,gov_notes_coins_circulation,aggr_balance_bf_disc_win,aggr_balance_af_disc_win,outstanding_efbn,ow_lb_bf_disc_win,ow_lb_af_disc_win,mb_bf_disc_win_total
2002-05-21,6019.0,111365.0,5879.0,330.0,360.0,117742.0,108463.0,108432.0,235316.0
2002-05-22,6018.0,110325.0,5879.0,287.0,450.0,117885.0,108830.0,108666.0,234376.0
2002-05-23,6017.0,109995.0,5878.0,1067.0,1067.0,117919.0,108694.0,108694.0,234859.0
2002-05-24,6016.0,110195.0,5876.0,1067.0,1067.0,117884.0,108544.0,108544.0,235022.0
2002-05-25,6015.0,110315.0,5872.0,1067.0,1067.0,117895.0,108551.0,108551.0,235149.0
2002-05-26,6015.0,110315.0,5872.0,1067.0,1067.0,117895.0,108551.0,108551.0,235149.0
2002-05-27,6014.0,110045.0,5879.0,1157.0,1170.0,117802.0,108522.0,108509.0,234883.0
2002-05-28,6013.0,109795.0,5878.0,1200.0,1200.0,117708.0,108040.0,108040.0,234581.0
2002-05-29,6012.0,109885.0,5876.0,1121.0,1121.0,117874.0,107728.0,107728.0,234756.0
2002-05-30,6011.0,110575.0,5874.0,1121.0,1121.0,117932.0,107501.0,107501.0,235502.0
2002-05-31,6010.0,111435.0,5869.0,1121.0,1121.0,117962.0,107639.0,107639.0,236387.0
2002-06-01,6009.0,111845.0,5865.0,1121.0,1121.0,117972.0,107646.0,107646.0,236803.0
2002-06-02,6009.0,111845.0,5865.0,1121.0,1121.0,117972.0,107646.0,107646.0,236803.0
2002-06-03,6008.0,111855.0,5863.0,1121.0,1288.0,117903.0,107553.0,107386.0,236742.0
2002-06-04,6007.0,111545.0,5859.0,1121.0,1131.0,117975.0,107576.0,107567.0,236500.0
2002-06-05,6006.0,111205.0,5856.0,1104.0,1263.0,117963.0,106776.0,106614.0,236128.0
2002-06-06,6005.0,111335.0,5856.0,1122.0,1122.0,117937.0,106868.0,106868.0,236250.0
2002-06-07,6004.0,111735.0,5856.0,1122.0,1122.0,118034.0,106876.0,106876.0,236747.0
2002-06-08,6003.0,111865.0,5861.0,1122.0,1152.0,118044.0,106888.0,106859.0,236892.0
2002-06-09,6003.0,111865.0,5861.0,1122.0,1152.0,118044.0,106888.0,106859.0,236892.0
2002-06-10,6002.0,111505.0,5857.0,1158.0,1265.0,117945.0,107401.0,107294.0,236465.0
2002-06-11,6001.0,111105.0,5860.0,1174.0,1174.0,117988.0,107422.0,107422.0,236127.0
2002-06-12,6000.0,111005.0,5858.0,1096.0,2541.0,118161.0,106841.0,105339.0,236120.0
2002-06-13,5999.0,111545.0,5861.0,1117.0,1117.0,118129.0,107074.0,107074.0,236652.0
2002-06-14,5998.0,112015.0,5861.0,1117.0,1117.0,118264.0,107450.0,107450.0,237257.0
2002-06-15,5998.0,112015.0,5861.0,1117.0,1117.0,118264.0,107450.0,107450.0,237257.0
2002-06-16,5998.0,112015.0,5861.0,1117.0,1117.0,118264.0,107450.0,107450.0,237257.0
2002-06-17,5997.0,111395.0,5855.0,1200.0,1234.0,118339.0,107562.0,107527.0,236789.0
2002-06-18,5996.0,110695.0,5852.0,1200.0,1200.0,118337.0,107287.0,107287.0,236084.0
2002-06-19,5995.0,110175.0,5850.0,1065.0,1065.0,118589.0,107759.0,107759.0,235679.0
2002-06-20,5994.0,110175.0,5851.0,1095.0,1095.0,118613.0,108049.0,108049.0,235734.0
2002-06-21,5993.0,110525.0,5851.0,1113.0,1122.0,118586.0,107603.0,107594.0,236075.0
2002-06-22,5992.0,110585.0,5847.0,1113.0,1133.0,118597.0,107611.0,107590.0,236142.0
2002-06-23,5992.0,110585.0,5847.0,1113.0,1133.0,118597.0,107611.0,107590.0,236142.0
2002-06-24,5991.0,110585.0,5842.0,1113.0,1113.0,118654.0,107682.0,107682.0,236194.0
2002-06-25,5990.0,110075.0,5843.0,1113.0,1155.0,118583.0,107414.0,107371.0,235614.0
2002-06-26,5989.0,109925.0,5841.0,1075.0,1075.0,118922.0,107474.0,107474.0,235763.0
2002-06-27,5988.0,110845.0,5839.0,1075.0,1075.0,118832.0,107218.0,107218.0,236591.0
2002-06-28,5987.0,112485.0,5837.0,1075.0,1090.0,118702.0,107208.0,107194.0,238099.0
2002-06-29,5986.0,113285.0,5833.0,1075.0,1084.0,118713.0,107216.0,107208.0,238906.0
2002-06-30,5986.0,113285.0,5833.0,1075.0,1084.0,118713.0,107216.0,107208.0,238906.0
2002-07-01,5986.0,113285.0,5833.0,1075.0,1084.0,118713.0,107216.0,107208.0,238906.0
2002-07-02,5985.0,113365.0,5834.0,1075.0,1098.0,118784.0,106481.0,106458.0,239058.0
2002-07-03,5984.0,112645.0,5831.0,1087.0,1087.0,118799.0,106647.0,106647.0,238362.0
2002-07-04,5983.0,112335.0,5831.0,1087.0,1087.0,118785.0,106798.0,106798.0,238038.0
2002-07-05,5982.0,112705.0,5829.0,1087.0,1087.0,118727.0,106917.0,106917.0,238348.0
2002-07-06,5981.0,112755.0,5826.0,1087.0,1107.0,118738.0,106924.0,106904.0,238406.0
2002-07-07,5981.0,112755.0,5826.0,1087.0,1107.0,118738.0,106924.0,106904.0,238406.0
2002-07-08,5980.0,112485.0,5822.0,1087.0,1087.0,118773.0,107371.0,107371.0,238167.0
2002-07-09,5979.0,111965.0,5821.0,1087.0,1087.0,118807.0,107455.0,107455.0,237680.0
2002-07-10,5978.0,111515.0,5821.0,1072.0,1078.0,118984.0,107447.0,107441.0,237392.0
2002-07-11,5977.0,111535.0,5819.0,1072.0,1259.0,119114.0,107219.0,107024.0,237540.0
2002-07-12,5976.0,111975.0,5816.0,1103.0,1103.0,119054.0,107409.0,107409.0,237948.0
2002-07-13,5975.0,111905.0,5813.0,1103.0,1103.0,119064.0,107416.0,107416.0,237885.0
2002-07-14,5975.0,111905.0,5813.0,1103.0,1103.0,119064.0,107416.0,107416.0,237885.0
2002-07-15,5974.0,111505.0,5811.0,1123.0,1346.0,119172.0,107677.0,107453.0,237611.0
2002-07-16,5973.0,111175.0,5810.0,1123.0,1123.0,119161.0,107120.0,107120.0,237269.0
2002-07-17,5972.0,110805.0,5808.0,1080.0,1100.0,119152.0,106287.0,106266.0,236845.0
2002-07-18,5971.0,110965.0,5808.0,1080.0,1191.0,119106.0,106234.0,106123.0,236959.0
2002-07-19,5970.0,111145.0,5810.0,1080.0,1080.0,119235.0,106728.0,106728.0,237270.0
2002-07-20,5969.0,111135.0,5807.0,1080.0,1080.0,119246.0,106735.0,106735.0,237268.0
2002-07-21,5969.0,111135.0,5807.0,1080.0,1080.0,119246.0,106735.0,106735.0,237268.0
2002-07-22,5968.0,110875.0,5804.0,1110.0,1110.0,119299.0,106825.0,106825.0,237088.0
2002-07-23,5967.0,110455.0,5805.0,1154.0,1154.0,119221.0,106695.0,106695.0,236635.0
2002-07-24,5966.0,110145.0,5802.0,1117.0,1117.0,119482.0,108207.0,108207.0,236546.0
2002-07-25,5965.0,110125.0,5800.0,1139.0,1179.0,119437.0,107671.0,107629.0,236501.0
2002-07-26,5964.0,110725.0,5800.0,1139.0,1191.0,119496.0,107372.0,107319.0,237160.0
2002-07-27,5963.0,110765.0,5798.0,1139.0,1191.0,119506.0,107379.0,107327.0,237208.0
2002-07-28,5963.0,110765.0,5798.0,1139.0,1191.0,119506.0,107379.0,107327.0,237208.0
2002-07-29,5962.0,110895.0,5795.0,1209.0,1237.0,119389.0,107302.0,107273.0,237288.0
2002-07-30,5961.0,110965.0,5794.0,1209.0,1234.0,119289.0,107560.0,107534.0,237257.0
2002-07-31,5960.0,111145.0,5791.0,1090.0,1123.0,119390.0,107863.0,107830.0,237416.0
2002-08-01,5959.0,111655.0,5791.0,1090.0,1113.0,119576.0,108073.0,108050.0,238112.0
2002-08-02,5958.0,112585.0,5789.0,1090.0,1175.0,119665.0,108030.0,107944.0,239129.0
2002-08-03,5957.0,112675.0,5787.0,1090.0,1090.0,119675.0,108036.0,108036.0,239227.0
2002-08-04,5957.0,112675.0,5787.0,1090.0,1090.0,119675.0,108036.0,108036.0,239227.0
2002-08-05,5956.0,112335.0,5783.0,1090.0,1090.0,119834.0,108232.0,108232.0,239042.0
2002-08-06,5955.0,111985.0,5781.0,1090.0,1096.0,119942.0,108212.0,108206.0,238798.0
2002-08-07,5954.0,111735.0,5781.0,1072.0,1077.0,119894.0,107744.0,107739.0,238482.0
2002-08-08,5953.0,111905.0,5783.0,1072.0,1072.0,119961.0,107007.0,107007.0,238721.0
2002-08-09,5952.0,112325.0,5782.0,1072.0,1072.0,119864.0,106900.0,106900.0,239043.0
2002-08-10,5951.0,112265.0,5779.0,1072.0,1072.0,119874.0,106907.0,106907.0,238990.0
2002-08-11,5951.0,112265.0,5779.0,1072.0,1072.0,119874.0,106907.0,106907.0,238990.0
2002-08-12,5950.0,111965.0,5776.0,1138.0,1138.0,119897.0,106417.0,106417.0,238776.0
2002-08-13,5949.0,111515.0,5774.0,1162.0,1187.0,119917.0,106919.0,106893.0,238368.0
2002-08-14,5948.0,111085.0,5773.0,1085.0,1091.0,120155.0,106673.0,106668.0,238098.0
2002-08-15,5947.0,111235.0,5774.0,1085.0,1271.0,120096.0,107061.0,106875.0,238190.0
2002-08-16,5946.0,111625.0,5769.0,1085.0,1085.0,120024.0,107070.0,107070.0,238503.0
2002-08-17,5945.0,111575.0,5767.0,1085.0,1085.0,120034.0,107077.0,107077.0,238461.0
2002-08-18,5945.0,111575.0,5767.0,1085.0,1085.0,120034.0,107077.0,107077.0,238461.0
2002-08-19,5944.0,111395.0,5763.0,1085.0,1106.0,119983.0,106532.0,106511.0,238226.0
2002-08-20,5943.0,110915.0,5761.0,1107.0,1107.0,119980.0,106257.0,106257.0,237763.0
2002-08-21,5942.0,110745.0,5767.0,1094.0,1100.0,120088.0,106659.0,106654.0,237694.0
2002-08-22,5941.0,110845.0,5767.0,1094.0,1094.0,120011.0,106686.0,106686.0,237717.0
2002-08-23,5940.0,111165.0,5766.0,1094.0,1094.0,120022.0,105971.0,105971.0,238047.0
2002-08-24,5939.0,111215.0,5763.0,1094.0,1094.0,120032.0,105978.0,105978.0,238104.0
2002-08-25,5939.0,111215.0,5763.0,1094.0,1094.0,120032.0,105978.0,105978.0,238104.0
2002-08-26,5938.0,110925.0,5761.0,1191.0,1191.0,119975.0,106309.0,106309.0,237852.0
2002-08-27,5937.0,110805.0,5758.0,1209.0,1209.0,120015.0,106510.0,106510.0,237787.0
2002-08-28,5936.0,110745.0,5759.0,1104.0,1104.0,120084.0,106632.0,106632.0,237692.0
2002-08-29,5935.0,111215.0,5759.0,1104.0,1104.0,120177.0,106410.0,106410.0,238255.0
2002-08-30,5934.0,112305.0,5756.0,1104.0,1104.0,120266.0,106971.0,106971.0,239431.0
2002-08-31,5933.0,112705.0,5763.0,1104.0,1104.0,120276.0,106978.0,106978.0,239848.0
2002-09-01,5933.0,112705.0,5763.0,1104.0,1104.0,120276.0,106978.0,106978.0,239848.0
2002-09-02,5932.0,112575.0,5759.0,1104.0,1104.0,120317.0,107265.0,107265.0,239755.0
2002-09-03,5931.0,112415.0,5757.0,1104.0,1104.0,120404.0,107134.0,107134.0,239680.0
2002-09-04,5930.0,112165.0,5755.0,1074.0,1109.0,120595.0,106504.0,106469.0,239589.0
2002-09-05,5929.0,112215.0,5756.0,1069.0,1069.0,120558.0,106369.0,106369.0,239598.0
2002-09-06,5928.0,112645.0,5755.0,1069.0,1069.0,120519.0,106452.0,106452.0,239988.0
2002-09-07,5927.0,112745.0,5751.0,1069.0,1069.0,120529.0,106459.0,106459.0,240094.0
2002-09-08,5927.0,112745.0,5751.0,1069.0,1069.0,120529.0,106459.0,106459.0,240094.0
2002-09-09,5926.0,112505.0,5749.0,1069.0,1085.0,120379.0,106279.0,106262.0,239702.0
2002-09-10,5925.0,111995.0,6026.0,1069.0,1069.0,120297.0,106290.0,106290.0,239387.0
2002-09-11,5924.0,112195.0,6028.0,1067.0,1113.0,120307.0,106216.0,106170.0,239597.0
2002-09-12,5923.0,112175.0,6033.0,1067.0,1073.0,120186.0,106064.0,106058.0,239461.0
2002-09-13,5922.0,112385.0,6037.0,1067.0,1067.0,120367.0,106126.0,106126.0,239856.0
2002-09-14,5921.0,112305.0,6041.0,1067.0,1067.0,120378.0,106133.0,106133.0,239791.0
2002-09-15,5921.0,112305.0,6041.0,1067.0,1067.0,120378.0,106133.0,106133.0,239791.0
2002-09-16,5920.0,111985.0,6041.0,315.0,326.0,120348.0,106050.0,106039.0,238689.0
2002-09-17,5919.0,111435.0,6046.0,353.0,798.0,120279.0,105820.0,105366.0,238113.0
2002-09-18,5918.0,111315.0,6050.0,356.0,361.0,120396.0,105273.0,105267.0,238117.0
2002-09-19,5917.0,112045.0,6058.0,387.0,387.0,120338.0,105523.0,105523.0,238828.0
2002-09-20,5916.0,112805.0,6071.0,381.0,543.0,120335.0,105627.0,105465.0,239592.0
2002-09-21,5916.0,112805.0,6071.0,381.0,543.0,120335.0,105627.0,105465.0,239592.0
2002-09-22,5916.0,112805.0,6071.0,381.0,543.0,120335.0,105627.0,105465.0,239592.0
2002-09-23,5915.0,112225.0,6067.0,402.0,407.0,120343.0,105473.0,105467.0,239037.0
2002-09-24,5914.0,111695.0,6069.0,402.0,402.0,120394.0,105380.0,105380.0,238560.0
2002-09-25,5913.0,111345.0,6068.0,308.0,308.0,120603.0,105429.0,105429.0,238324.0
2002-09-26,5912.0,111705.0,6068.0,308.0,308.0,120474.0,105662.0,105662.0,238555.0
2002-09-27,5911.0,112635.0,6068.0,328.0,425.0,120474.0,105657.0,105557.0,239505.0
2002-09-28,5910.0,113475.0,6068.0,328.0,1105.0,120484.0,105664.0,104885.0,240355.0
2002-09-29,5910.0,113475.0,6068.0,328.0,1105.0,120484.0,105664.0,104885.0,240355.0
2002-09-30,5909.0,114235.0,6068.0,328.0,328.0,120605.0,105858.0,105858.0,241236.0
2002-10-01,5909.0,114235.0,6068.0,328.0,328.0,120605.0,105858.0,105858.0,241236.0
2002-10-02,5908.0,113815.0,6062.0,293.0,632.0,120572.0,106125.0,105785.0,240742.0
2002-10-03,5907.0,113335.0,6059.0,293.0,324.0,120579.0,105645.0,105613.0,240266.0
2002-10-04,5906.0,113695.0,6059.0,293.0,343.0,120588.0,105696.0,105646.0,240635.0
2002-10-05,5905.0,113815.0,6065.0,293.0,405.0,120599.0,105702.0,105589.0,240772.0
2002-10-06,5905.0,113815.0,6065.0,293.0,405.0,120599.0,105702.0,105589.0,240772.0
2002-10-07,5904.0,113535.0,6076.0,293.0,293.0,120610.0,105521.0,105521.0,240514.0
2002-10-08,5903.0,113115.0,6086.0,293.0,300.0,120569.0,105361.0,105354.0,240063.0
2002-10-09,5902.0,113005.0,6087.0,282.0,282.0,120607.0,105661.0,105661.0,239981.0
2002-10-10,5901.0,113345.0,6085.0,282.0,322.0,120609.0,105752.0,105712.0,240321.0
2002-10-11,5900.0,114205.0,6085.0,282.0,459.0,120563.0,105385.0,105208.0,241135.0
2002-10-12,5899.0,114535.0,6087.0,282.0,429.0,120573.0,105393.0,105244.0,241477.0
2002-10-13,5899.0,114535.0,6087.0,282.0,429.0,120573.0,105393.0,105244.0,241477.0
2002-10-14,5899.0,114535.0,6087.0,282.0,429.0,120573.0,105393.0,105244.0,241477.0
2002-10-15,5898.0,114055.0,6082.0,153.0,429.0,120450.0,105243.0,104964.0,240740.0
2002-10-16,5897.0,113095.0,6083.0,184.0,323.0,120411.0,105173.0,105034.0,239773.0
2002-10-17,5896.0,112655.0,6083.0,204.0,523.0,120178.0,104649.0,104329.0,239120.0
2002-10-18,5895.0,112705.0,6082.0,204.0,370.0,120237.0,104401.0,104234.0,239228.0
2002-10-19,5894.0,112785.0,6078.0,204.0,485.0,120248.0,104409.0,104126.0,239315.0
2002-10-20,5894.0,112785.0,6078.0,204.0,485.0,120248.0,104409.0,104126.0,239315.0
2002-10-21,5893.0,112275.0,6087.0,204.0,539.0,120324.0,105023.0,104687.0,238890.0
2002-10-22,5892.0,111645.0,6096.0,438.0,582.0,120228.0,105060.0,104915.0,238407.0
2002-10-23,5891.0,111365.0,6105.0,598.0,598.0,120071.0,105825.0,105825.0,238139.0
2002-10-24,5890.0,111395.0,6107.0,598.0,598.0,120048.0,105639.0,105639.0,238148.0
2002-10-25,5889.0,111745.0,6105.0,598.0,598.0,120146.0,105976.0,105976.0,238594.0
2002-10-26,5888.0,111845.0,6111.0,598.0,623.0,120157.0,105984.0,105958.0,238711.0
2002-10-27,5888.0,111845.0,6111.0,598.0,623.0,120157.0,105984.0,105958.0,238711.0
2002-10-28,5887.0,111645.0,6108.0,663.0,663.0,120290.0,105702.0,105702.0,238706.0
2002-10-29,5886.0,111595.0,6105.0,708.0,724.0,120322.0,105858.0,105842.0,238730.0
2002-10-30,5885.0,111915.0,6103.0,580.0,580.0,120570.0,106323.0,106323.0,239168.0
2002-10-31,5884.0,112435.0,6103.0,580.0,934.0,120610.0,106762.0,106407.0,239728.0
2002-11-01,5883.0,113365.0,6102.0,580.0,633.0,120642.0,106750.0,106696.0,240689.0
2002-11-02,5882.0,113775.0,6098.0,580.0,758.0,120652.0,106757.0,106579.0,241105.0
2002-11-03,5882.0,113775.0,6098.0,580.0,758.0,120652.0,106757.0,106579.0,241105.0
2002-11-04,5881.0,113695.0,6093.0,580.0,580.0,120556.0,106991.0,106991.0,240924.0
2002-11-05,5880.0,113195.0,6102.0,580.0,580.0,120519.0,106786.0,106786.0,240396.0
2002-11-06,5879.0,112945.0,6112.0,519.0,705.0,120535.0,105001.0,104814.0,240111.0
2002-11-07,5878.0,113005.0,6120.0,519.0,519.0,120730.0,105202.0,105202.0,240374.0
2002-11-08,5877.0,113545.0,6119.0,519.0,519.0,120821.0,105326.0,105326.0,241004.0
2002-11-09,5876.0,113745.0,6125.0,519.0,657.0,120878.0,105364.0,105226.0,241267.0
2002-11-10,5876.0,113745.0,6125.0,519.0,657.0,120878.0,105364.0,105226.0,241267.0
2002-11-11,5875.0,113415.0,6125.0,519.0,519.0,120942.0,105334.0,105334.0,241001.0
2002-11-12,5874.0,112995.0,6125.0,535.0,565.0,120945.0,104968.0,104938.0,240600.0
2002-11-13,5873.0,112675.0,6122.0,578.0,578.0,120904.0,106119.0,106119.0,240279.0
2002-11-14,5872.0,112745.0,6121.0,605.0,1031.0,120834.0,106013.0,105585.0,240305.0
2002-11-15,5871.0,112985.0,6120.0,605.0,605.0,120555.0,105940.0,105940.0,240265.0
2002-11-16,5870.0,113035.0,6116.0,605.0,605.0,120565.0,105947.0,105947.0,240321.0
2002-11-17,5870.0,113035.0,6116.0,605.0,605.0,120565.0,105947.0,105947.0,240321.0
2002-11-18,5869.0,112905.0,6113.0,605.0,605.0,120610.0,105696.0,105696.0,240233.0
2002-11-19,5868.0,112475.0,6113.0,605.0,605.0,120661.0,105738.0,105738.0,239854.0
2002-11-20,5867.0,112075.0,6140.0,539.0,539.0,120786.0,105868.0,105868.0,239540.0
2002-11-21,5866.0,112275.0,6140.0,539.0,539.0,120783.0,106185.0,106185.0,239737.0
2002-11-22,5865.0,112605.0,6138.0,539.0,539.0,120802.0,105292.0,105292.0,240084.0
2002-11-23,5864.0,112865.0,6144.0,539.0,771.0,120812.0,105298.0,105066.0,240360.0
2002-11-24,5864.0,112865.0,6144.0,539.0,771.0,120812.0,105298.0,105066.0,240360.0
2002-11-25,5863.0,112585.0,6143.0,563.0,726.0,120770.0,104849.0,104686.0,240061.0
2002-11-26,5862.0,112265.0,6140.0,609.0,609.0,120749.0,105189.0,105189.0,239763.0
2002-11-27,5861.0,112285.0,6137.0,595.0,595.0,120765.0,105771.0,105771.0,239782.0
2002-11-28,5860.0,112775.0,6133.0,638.0,638.0,120602.0,106556.0,106556.0,240148.0
2002-11-29,5859.0,113785.0,6132.0,638.0,703.0,120637.0,106517.0,106451.0,241192.0
2002-11-30,5858.0,114355.0,6129.0,638.0,718.0,120647.0,106523.0,106442.0,241769.0
2002-12-01,5858.0,114355.0,6129.0,638.0,718.0,120647.0,106523.0,106442.0,241769.0
2002-12-02,5857.0,114585.0,6127.0,638.0,658.0,120595.0,106259.0,106238.0,241945.0
2002-12-03,5856.0,114465.0,6128.0,638.0,638.0,120591.0,106192.0,106192.0,241822.0
2002-12-04,5855.0,114485.0,6128.0,523.0,543.0,120796.0,106151.0,106131.0,241932.0
2002-12-05,5854.0,114725.0,6127.0,543.0,543.0,120803.0,105732.0,105732.0,242198.0
2002-12-06,5853.0,115145.0,6124.0,561.0,561.0,120783.0,106509.0,106509.0,242613.0
2002-12-07,5852.0,115265.0,6129.0,561.0,561.0,120793.0,106516.0,106516.0,242748.0
2002-12-08,5852.0,115265.0,6129.0,561.0,561.0,120793.0,106516.0,106516.0,242748.0
2002-12-09,5851.0,114985.0,6131.0,597.0,1365.0,120887.0,106361.0,105561.0,242600.0
2002-12-10,5850.0,114605.0,6129.0,597.0,1423.0,120910.0,106460.0,105633.0,242241.0
2002-12-11,5849.0,114655.0,6129.0,542.0,542.0,120952.0,105487.0,105487.0,242278.0
2002-12-12,5848.0,114865.0,6128.0,542.0,544.0,120978.0,106005.0,106002.0,242513.0
2002-12-13,5847.0,115215.0,6127.0,563.0,840.0,120985.0,106132.0,105841.0,242890.0
2002-12-14,5846.0,115295.0,6125.0,563.0,733.0,120995.0,106138.0,105968.0,242978.0
2002-12-15,5846.0,115295.0,6125.0,563.0,733.0,120995.0,106138.0,105968.0,242978.0
2002-12-16,5845.0,114985.0,6127.0,611.0,611.0,120875.0,106228.0,105228.0,242598.0
2002-12-17,5844.0,114645.0,6126.0,641.0,641.0,120777.0,106170.0,106170.0,242189.0
2002-12-18,5843.0,114635.0,6127.0,560.0,560.0,120893.0,105748.0,105748.0,242215.0
2002-12-19,5842.0,115035.0,6126.0,634.0,639.0,120923.0,106169.0,106163.0,242718.0
2002-12-20,5841.0,115755.0,6127.0,675.0,675.0,120967.0,106113.0,106113.0,243524.0
2002-12-21,5840.0,116375.0,6134.0,675.0,680.0,120973.0,106112.0,106117.0,244157.0
2002-12-22,5840.0,116375.0,6134.0,675.0,680.0,120973.0,106112.0,106117.0,244157.0
2002-12-23,5839.0,117645.0,6142.0,693.0,699.0,120960.0,105949.0,105944.0,245440.0
2002-12-24,5838.0,119285.0,6145.0,693.0,693.0,120966.0,105995.0,105995.0,247089.0
2002-12-25,5838.0,119285.0,6145.0,693.0,693.0,120966.0,105995.0,105995.0,247089.0
2002-12-26,5838.0,119285.0,6145.0,693.0,693.0,120966.0,105995.0,105995.0,247089.0
2002-12-27,5837.0,118815.0,6145.0,525.0,697.0,121244.0,105316.0,105144.0,246729.0
2002-12-28,5836.0,118615.0,6144.0,525.0,626.0,121254.0,105317.0,105216.0,246538.0
2002-12-29,5836.0,118615.0,6144.0,525.0,626.0,121254.0,105317.0,105216.0,246538.0
2002-12-30,5835.0,118555.0,6142.0,525.0,525.0,121369.0,105623.0,105623.0,246591.0
2002-12-31,5834.0,118475.0,6143.0,525.0,525.0,121414.0,106029.0,106029.0,246557.0
2003-01-01,5834.0,118475.0,6143.0,525.0,525.0,121414.0,106029.0,106029.0,246557.0
2003-01-02,5833.0,118195.0,6144.0,515.0,515.0,121482.0,105324.0,105324.0,246336.0
2003-01-03,5832.0,118395.0,6156.0,515.0,1491.0,121340.0,105253.0,104275.0,246406.0
2003-01-04,5831.0,118505.0,6164.0,515.0,767.0,121344.0,105255.0,105001.0,246528.0
2003-01-05,5831.0,118505.0,6164.0,515.0,767.0,121344.0,105255.0,105001.0,246528.0
2003-01-06,5830.0,118185.0,6251.0,515.0,521.0,121331.0,105141.0,105135.0,246282.0
2003-01-07,5829.0,117755.0,6316.0,515.0,528.0,121322.0,105134.0,105122.0,245908.0
2003-01-08,5828.0,117745.0,6416.0,523.0,523.0,121370.0,104835.0,104835.0,246054.0
2003-01-09,5827.0,118385.0,6427.0,523.0,616.0,121322.0,104657.0,104563.0,246657.0
2003-01-10,5826.0,119185.0,6439.0,523.0,523.0,121219.0,104152.0,104152.0,247366.0
2003-01-11,5825.0,119295.0,6437.0,523.0,619.0,121220.0,104155.0,104059.0,247475.0
2003-01-12,5825.0,119295.0,6437.0,523.0,619.0,121220.0,104155.0,104059.0,247475.0
2003-01-13,5824.0,120055.0,6500.0,554.0,554.0,121254.0,104259.0,104259.0,248363.0
2003-01-14,5823.0,120475.0,6597.0,457.0,457.0,121397.0,104676.0,104676.0,248926.0
2003-01-15,5822.0,121075.0,6686.0,434.0,434.0,121485.0,104737.0,104737.0,249680.0
2003-01-16,5821.0,121885.0,6864.0,434.0,434.0,121482.0,104325.0,104325.0,250665.0
2003-01-17,5820.0,122805.0,6962.0,453.0,591.0,121493.0,104568.0,104430.0,251713.0
2003-01-18,5819.0,123265.0,6981.0,453.0,473.0,121498.0,104572.0,104551.0,252197.0
2003-01-19,5819.0,123265.0,6981.0,453.0,473.0,121498.0,104572.0,104551.0,252197.0
2003-01-20,5818.0,124285.0,7022.0,483.0,483.0,121521.0,104478.0,104478.0,253311.0
2003-01-21,5817.0,124935.0,7102.0,483.0,488.0,121551.0,104388.0,104383.0,254071.0
2003-01-22,5816.0,125925.0,7151.0,523.0,523.0,121597.0,104616.0,104616.0,255196.0
2003-01-23,5815.0,127325.0,7243.0,571.0,595.0,121521.0,104437.0,104412.0,256660.0
2003-01-24,5814.0,128765.0,7276.0,571.0,594.0,121564.0,104554.0,104531.0,258176.0
2003-01-25,5813.0,129625.0,7281.0,571.0,712.0,121547.0,104544.0,104402.0,259024.0
2003-01-26,5813.0,129625.0,7281.0,571.0,712.0,121547.0,104544.0,104402.0,259024.0
2003-01-27,5812.0,130415.0,7278.0,594.0,786.0,121527.0,104489.0,104295.0,259814.0
2003-01-28,5811.0,131615.0,7298.0,644.0,644.0,121410.0,104135.0,104135.0,260967.0
2003-01-29,5810.0,133715.0,7323.0,592.0,592.0,121469.0,104217.0,104217.0,263099.0
2003-01-30,5809.0,136345.0,7335.0,592.0,592.0,121387.0,104192.0,104192.0,265659.0
2003-01-31,5809.0,136345.0,7335.0,592.0,592.0,121387.0,104192.0,104192.0,265659.0
2003-02-01,5809.0,136345.0,7335.0,592.0,592.0,121387.0,104192.0,104192.0,265659.0
2003-02-02,5809.0,136345.0,7335.0,592.0,592.0,121387.0,104192.0,104192.0,265659.0
2003-02-03,5809.0,136345.0,7335.0,592.0,592.0,121387.0,104192.0,104192.0,265659.0
2003-02-04,5808.0,134655.0,7290.0,592.0,592.0,121459.0,104285.0,104285.0,263996.0
2003-02-05,5807.0,133155.0,7248.0,525.0,525.0,121602.0,104330.0,104330.0,262530.0
2003-02-06,5806.0,132225.0,7191.0,525.0,525.0,121605.0,104140.0,104140.0,261546.0
2003-02-07,5805.0,131565.0,7152.0,525.0,626.0,121630.0,104497.0,104396.0,260872.0
2003-02-08,5804.0,131245.0,7136.0,525.0,631.0,121627.0,104497.0,104391.0,260533.0
2003-02-09,5804.0,131245.0,7136.0,525.0,631.0,121627.0,104497.0,104391.0,260533.0
2003-02-10,5803.0,130465.0,7116.0,525.0,651.0,121635.0,104207.0,104081.0,259741.0
2003-02-11,5802.0,128735.0,7100.0,545.0,545.0,121587.0,104009.0,104009.0,257967.0
2003-02-12,5801.0,127615.0,7082.0,593.0,593.0,121604.0,104350.0,104350.0,256894.0
2003-02-13,5800.0,126955.0,7064.0,617.0,617.0,121654.0,104449.0,104449.0,256290.0
2003-02-14,5799.0,126405.0,7043.0,617.0,617.0,121728.0,104372.0,104372.0,255793.0
2003-02-15,5798.0,126325.0,7030.0,617.0,617.0,121728.0,104373.0,104373.0,255700.0
2003-02-16,5798.0,126325.0,7030.0,617.0,617.0,121728.0,104373.0,104373.0,255700.0
