date,end_of_day,usd,gbp,jpy,cad,aud,sgd,twd,chf,cny,krw,thb,myr,dem,nlg,bef,frf,itl,eur,php,inr,idr,zar,special_drawing_rights,neeri_1983_trade_wgt,neeri_1983_import_wgt,neeri_1983_export_wgt,neeri_2000_trade_wgt,neeri_2000_import_wgt,neeri_2000_export_wgt,neeri_2010_trade_wgt,neeri_2010_import_wgt,neeri_2010_export_wgt,neeri_2020_trade_wgt,neeri_2020_import_wgt,neeri_2020_export_wgt
2006-11-10,2006-11-10,7.7835,14.871,0.066255,6.9035,5.9785,4.999,0.24,6.2885,0.98925,0.008333,0.2124,2.13915,,,,,,10.012,0.1575,,,,11.5966032,,,,95.0,95.6,94.3,,,,,,
2006-11-11,2006-11-11,7.7815,14.855,0.0662,6.8805,5.9605,5.004,0.24,6.268,0.9894,0.008333,0.2126,2.13895,,,,,,10.006,0.1575,,,,,,,,95.0,95.7,94.3,,,,,,
2006-11-13,2006-11-13,7.7845,14.885,0.06633,6.8775,5.9645,5.0025,0.24,6.2855,0.9899,0.008322,0.213,2.14125,,,,,,10.0125,0.1575,,,,11.5717797,,,,95.0,95.6,94.3,,,,,,
2006-11-14,2006-11-14,7.7855,14.813,0.06628,6.8485,5.957,5.005,0.24,6.2645,0.98995,0.008309,0.2133,2.14165,,,,,,9.983,0.1575,,,,11.5649351,,,,95.0,95.6,94.3,,,,,,
2006-11-15,2006-11-15,7.7865,14.751,0.066105,6.8475,5.955,4.993,0.24,6.2575,0.99015,0.008271,0.21305,2.13305,,,,,,9.98,0.1575,,,,11.54305945,,,,95.1,95.7,94.4,,,,,,
2006-11-16,2006-11-16,7.7865,14.7065,0.065985,6.8365,5.964,4.998,0.24,6.2485,0.99005,0.008306,0.2133,2.1315,,,,,,9.988,0.1575,,,,11.55294894,,,,95.1,95.7,94.4,,,,,,
2006-11-17,2006-11-17,7.7875,14.7005,0.06585,6.8225,5.9745,4.99,0.24,6.2325,0.99015,0.008295,0.2131,2.13055,,,,,,9.9555,0.1575,,,,11.53628652,,,,95.1,95.8,94.4,,,,,,
2006-11-18,2006-11-18,7.7845,14.756,0.06611,6.8015,5.971,5.003,0.24,6.26,0.9899,0.008295,0.2124,2.1319,,,,,,9.988,0.1575,,,,,,,,95.1,95.7,94.4,,,,,,
2006-11-20,2006-11-20,7.7885,14.754,0.066065,6.8075,5.983,5.002,0.24,6.2625,0.99005,0.008326,0.2125,2.13495,,,,,,9.996,0.1575,,,,11.56814491,,,,95.0,95.7,94.3,,,,,,
2006-11-21,2006-11-21,7.7865,14.779,0.065945,6.7865,5.9825,5.004,0.24,6.2645,0.9899,0.008324,0.21275,2.1328,,,,,,9.981,0.1575,,,,11.56042446,,,,95.1,95.7,94.4,,,,,,
2006-11-22,2006-11-22,7.7865,14.813,0.06619,6.7995,6.0105,5.0,0.24,6.2855,0.9899,0.008338,0.2125,2.1366,,,,,,10.015,0.1625,,,,11.59624466,,,,95.0,95.6,94.3,,,,,,
2006-11-23,2006-11-23,7.7845,14.8935,0.066715,6.8115,6.02,5.012,0.24,6.3375,0.9899,0.008367,0.2127,2.14005,,,,,,10.064,0.1625,,,,11.63289195,,,,94.8,95.4,94.1,,,,,,
2006-11-24,2006-11-24,7.7835,14.92,0.066905,6.8245,6.028,5.0045,0.24,6.3615,0.9919,0.008351,0.2127,2.13915,,,,,,10.086,0.1625,,,,11.69296912,,,,94.7,95.3,94.0,,,,,,
2006-11-25,2006-11-25,7.7775,15.011,0.06705,6.8585,6.043,5.018,0.24,6.433,0.9919,0.008348,0.2131,2.13995,,,,,,10.1575,0.1625,,,,,,,,94.6,95.2,93.9,,,,,,
2006-11-27,2006-11-27,7.7775,15.0635,0.067045,6.8635,6.057,5.0145,0.241,6.445,0.9919,0.008357,0.2131,2.13985,,,,,,10.209,0.1635,,,,11.69212294,,,,94.5,95.1,93.8,,,,,,
2006-11-28,2006-11-28,7.7755,15.075,0.066975,6.8675,6.052,5.0155,0.241,6.441,0.9918,0.008353,0.2133,2.1357,,,,,,10.207,0.1635,,,,11.6978256,,,,94.5,95.1,93.8,,,,,,
2006-11-29,2006-11-29,7.7755,15.177,0.067125,6.8645,6.0835,5.03,0.241,6.4565,0.9919,0.008355,0.2148,2.14255,,,,,,10.2575,0.1635,,,,11.71050048,,,,94.4,95.0,93.7,,,,,,
2006-11-30,2006-11-30,7.7755,15.186,0.067015,6.835,6.104,5.039,0.242,6.445,0.9933,0.0083665,0.2154,2.1493,,,,,,10.2545,0.1635,,,,11.72410848,,,,94.3,94.9,93.6,,,,,,
2006-12-01,2006-12-01,7.7765,15.353,0.067055,6.8255,6.153,5.037,0.243,6.503,0.9947,0.008375,0.21665,2.16325,,,,,,10.3115,0.1635,,,,11.74988045,,,,94.1,94.7,93.4,,,,,,
2006-12-02,2006-12-02,7.7715,15.376,0.067285,6.7905,6.124,5.037,0.243,6.5115,0.9933,0.008374,0.21705,2.1635,,,,,,10.352,0.1635,,,,,,,,94.1,94.7,93.4,,,,,,
2006-12-04,2006-12-04,7.7725,15.365,0.067175,6.7885,6.107,5.027,0.243,6.502,0.99535,0.00838,0.21625,2.1656,,,,,,10.3485,0.1635,,,,11.78106972,,,,94.0,94.7,93.4,,,,,,
2006-12-05,2006-12-05,7.7715,15.376,0.067495,6.807,6.1225,5.048,0.243,6.507,0.9952,0.008409,0.21705,2.1817,,,,,,10.361,0.1635,,,,11.78965768,,,,93.9,94.5,93.3,,,,,,
2006-12-06,2006-12-06,7.7665,15.306,0.067685,6.8075,6.108,5.052,0.244,6.511,0.9953,0.008478,0.21785,2.1895,,,,,,10.3405,0.1635,,,,11.76187878,,,,93.9,94.4,93.3,,,,,,
2006-12-07,2006-12-07,7.7675,15.3045,0.067625,6.7755,6.128,5.053,0.244,6.514,0.99545,0.008499,0.2179,2.1939,,,,,,10.3425,0.1635,,,,11.76510208,,,,93.9,94.4,93.3,,,,,,
2006-12-08,2006-12-08,7.7705,15.247,0.0674,6.7555,6.133,5.044,0.244,6.497,0.996,0.008446,0.21825,2.18855,,,,,,10.3215,0.1635,,,,11.7536375,,,,94.0,94.5,93.4,,,,,,
2006-12-09,2006-12-09,7.7695,15.1935,0.066865,6.7705,6.095,5.027,0.244,6.4505,0.9956,0.008448,0.21825,2.19065,,,,,,10.252,0.1635,,,,,,,,94.1,94.7,93.5,,,,,,
2006-12-11,2006-12-11,7.7715,15.1615,0.066535,6.7645,6.084,5.027,0.244,6.441,0.99535,0.0083925,0.2183,2.184,,,,,,10.242,0.1635,,,,11.70533148,,,,94.2,94.8,93.6,,,,,,
2006-12-12,2006-12-12,7.7725,15.244,0.066485,6.78,6.115,5.046,0.244,6.4685,0.99535,0.0084255,0.2199,2.1976,,,,,,10.2995,0.1635,,,,11.73046749,,,,94.1,94.7,93.5,,,,,,
2006-12-13,2006-12-13,7.7715,15.2975,0.066425,6.7465,6.124,5.049,0.244,6.4735,0.99535,0.008424,0.21985,2.1918,,,,,,10.317,0.1635,,,,11.74574588,,,,94.1,94.7,93.5,,,,,,
2006-12-14,2006-12-14,7.7705,15.2825,0.066175,6.7135,6.107,5.048,0.244,6.448,0.99545,0.00844,0.2201,2.18995,,,,,,10.2775,0.1645,,,,11.70631211,,,,94.2,94.8,93.5,,,,,,
2006-12-15,2006-12-15,7.7725,15.25,0.065925,6.722,6.079,5.043,0.244,6.4025,0.9957,0.008421,0.2208,2.1932,,,,,,10.227,0.1655,,,,11.67411324,,,,94.2,94.8,93.6,,,,,,
2006-12-16,2006-12-16,7.7685,15.153,0.06592,6.7085,6.079,5.04,0.244,6.365,0.9956,0.008421,0.2207,2.18885,,,,,,10.157,0.1655,,,,,,,,94.3,94.9,93.7,,,,,,
2006-12-18,2006-12-18,7.7735,15.212,0.065925,6.717,6.0875,5.041,0.244,6.3765,0.99585,0.008385,0.2205,2.1863,,,,,,10.192,0.1655,,,,11.66861852,,,,94.3,94.9,93.7,,,,,,
2006-12-19,2006-12-19,7.7745,15.159,0.065855,6.7295,6.067,5.025,0.244,6.362,0.9956,0.008344,0.22275,2.17265,,,,,,10.1845,0.1655,,,,11.7018415,,,,94.4,95.0,93.7,,,,,,
2006-12-20,2006-12-20,7.7735,15.3295,0.065825,6.7465,6.088,5.046,0.245,6.4075,0.99545,0.008398,0.21855,2.1873,,,,,,10.285,0.1655,,,,11.72117076,,,,94.2,94.8,93.5,,,,,,
2006-12-21,2006-12-21,7.7745,15.289,0.065695,6.7655,6.109,5.047,0.245,6.392,0.9956,0.008383,0.21465,2.1937,,,,,,10.2555,0.1655,,,,11.70331875,,,,94.3,94.9,93.6,,,,,,
2006-12-22,2006-12-22,7.7775,15.282,0.065765,6.7425,6.115,5.052,0.245,6.4105,0.99585,0.008377,0.2153,2.20005,,,,,,10.272,0.1655,,,,11.71195684,,,,94.2,94.8,93.5,,,,,,
2006-12-23,2006-12-23,7.7765,15.223,0.06557,6.7255,6.1085,5.043,0.245,6.39,0.9957,0.00838,0.2156,2.2007,,,,,,10.218,0.1655,,,,,,,,94.3,94.9,93.6,,,,,,
2006-12-27,2006-12-27,7.7765,15.251,0.065565,6.7,6.107,5.059,0.245,6.384,0.99545,0.008359,0.2165,2.1989,,,,,,10.235,0.1655,,,,11.69520814,,,,94.3,94.9,93.6,,,,,,
2006-12-28,2006-12-28,7.7745,15.2125,0.06547,6.6945,6.1155,5.059,0.245,6.3395,0.9952,0.008365,0.2164,2.20185,,,,,,10.204,0.1655,,,,11.687069,,,,94.4,95.0,93.7,,,,,,
2006-12-29,2006-12-29,7.7735,15.282,0.065445,6.7015,6.158,5.071,0.245,6.3705,0.9956,0.008364,0.22005,2.20725,,,,,,10.2455,0.1655,,,,11.6952056,,,,94.3,94.9,93.6,,,,,,
2006-12-30,2006-12-30,7.7745,15.219,0.06544,6.682,6.13,5.0715,0.245,6.383,0.99545,0.008367,0.2201,2.20335,,,,,,10.259,0.1655,,,,,,,,94.3,94.9,93.6,,,,,,
2007-01-02,2007-01-02,7.7795,15.292,0.065575,6.6875,6.176,5.081,0.245,6.4065,0.99585,0.008405,0.22025,2.20385,,,,,,10.2985,0.1655,,,,11.7383084,,,,94.1,94.8,93.5,,,,,,
2007-01-03,2007-01-03,7.7845,15.3465,0.06551,6.6815,6.203,5.084,0.245,6.4015,1.0016,0.008408,0.2176,2.2157,,,,,,10.333,0.1655,,,,11.7181377,,,,93.9,94.5,93.2,,,,,,
2007-01-04,2007-01-04,7.7895,15.199,0.06527,6.6505,6.149,5.079,0.245,6.353,1.0007,0.008364,0.21805,2.21385,,,,,,10.262,0.1655,,,,11.6775216,,,,94.1,94.7,93.4,,,,,,
2007-01-05,2007-01-05,7.7885,15.12,0.065825,6.618,6.101,5.07,0.245,6.3395,1.00045,0.008337,0.21805,2.21555,,,,,,10.1975,0.1655,,,,11.67952761,,,,94.1,94.7,93.5,,,,,,
2007-01-06,2007-01-06,7.7895,15.034,0.06573,6.646,6.103,5.07,0.245,6.302,1.0006,0.00834,0.21805,2.2182,,,,,,10.13,0.1655,,,,,,,,94.2,94.8,93.6,,,,,,
2007-01-08,2007-01-08,7.7935,15.067,0.065945,6.6425,6.0845,5.069,0.245,6.3125,1.0006,0.008309,0.21815,2.2178,,,,,,10.147,0.1655,,,,11.65382262,,,,94.1,94.7,93.5,,,,,,
2007-01-09,2007-01-09,7.7955,15.143,0.065555,6.638,6.105,5.077,0.243,6.2995,1.00085,0.008306,0.21885,2.22325,,,,,,10.1625,0.1655,,,,11.66102292,,,,94.2,94.8,93.5,,,,,,
2007-01-10,2007-01-10,7.7975,15.114,0.065395,6.6315,6.0915,5.073,0.243,6.2845,1.0006,0.008314,0.218,2.21855,,,,,,10.1275,0.1655,,,,11.65247342,,,,94.3,94.9,93.6,,,,,,
2007-01-11,2007-01-11,7.7965,15.072,0.065055,6.633,6.094,5.063,0.243,6.2585,1.0037,0.008304,0.21795,2.2183,,,,,,10.105,0.1655,,,,11.62712031,,,,94.2,94.8,93.6,,,,,,
2007-01-12,2007-01-12,7.7985,15.189,0.064665,6.6315,6.087,5.043,0.243,6.2435,1.0037,0.008297,0.2174,2.21775,,,,,,10.075,0.1655,,,,11.61871623,,,,94.3,94.9,93.6,,,,,,
2007-01-13,2007-01-13,7.7965,15.262,0.06489,6.658,6.1085,5.056,0.243,6.247,1.0034,0.0083,0.21825,2.21925,,,,,,10.073,0.1655,,,,,,,,94.2,94.9,93.6,,,,,,
2007-01-15,2007-01-15,7.7975,15.278,0.064855,6.6725,6.121,5.057,0.243,6.2505,1.00355,0.008309,0.2177,2.22465,,,,,,10.086,0.1655,,,,11.64459744,,,,94.2,94.9,93.5,,,,,,
2007-01-16,2007-01-16,7.7995,15.343,0.064865,6.6715,6.1085,5.067,0.243,6.2575,1.0038,0.008336,0.21805,2.2272,,,,,,10.1075,0.1655,,,,11.65671,,,,94.1,94.8,93.5,,,,,,
2007-01-17,2007-01-17,7.8045,15.321,0.06467,6.637,6.117,5.072,0.243,6.2475,1.0068,0.00833,0.21905,2.22875,,,,,,10.085,0.1655,,,,11.64342095,,,,94.1,94.7,93.4,,,,,,
2007-01-18,2007-01-18,7.8075,15.4075,0.064465,6.6515,6.148,5.077,0.243,6.2645,1.0072,0.008336,0.2204,2.22835,,,,,,10.117,0.1655,,,,11.64945792,,,,94.0,94.7,93.3,,,,,,
2007-01-19,2007-01-19,7.8085,15.416,0.064415,6.648,6.162,5.085,0.243,6.2625,1.0085,0.008339,0.2214,2.23015,,,,,,10.137,0.1655,,,,11.66071116,,,,93.9,94.6,93.2,,,,,,
2007-01-20,2007-01-20,7.8045,15.3985,0.064445,6.665,6.163,5.078,0.243,6.256,1.0083,0.00834,0.2216,2.23105,,,,,,10.1225,0.1655,,,,,,,,94.0,94.6,93.3,,,,,,
2007-01-22,2007-01-22,7.8065,15.415,0.064335,6.6515,6.1655,5.0735,0.243,6.2545,1.0086,0.008305,0.2179,2.2281,,,,,,10.1275,0.1655,,,,11.65225978,,,,94.0,94.7,93.3,,,,,,
2007-01-23,2007-01-23,7.8015,15.434,0.06416,6.607,6.1585,5.07,0.243,6.2445,1.0077,0.0082975,0.216,2.22795,,,,,,10.1045,0.1655,,,,11.6803742,,,,94.1,94.8,93.4,,,,,,
2007-01-24,2007-01-24,7.8015,15.427,0.06448,6.6025,6.1055,5.078,0.243,6.2815,1.00665,0.008336,0.2166,2.22875,,,,,,10.164,0.1655,,,,11.66422406,,,,94.0,94.7,93.3,,,,,,
2007-01-25,2007-01-25,7.8065,15.3445,0.06482,6.6485,6.0805,5.086,0.243,6.2585,1.0069,0.008341,0.2176,2.22965,,,,,,10.123,0.1655,,,,11.67076237,,,,94.0,94.6,93.3,,,,,,
2007-01-26,2007-01-26,7.8075,15.35,0.0643,6.604,6.0515,5.075,0.243,6.2485,1.0074,0.008301,0.22945,2.22925,,,,,,10.096,0.1655,,,,11.62822016,,,,94.0,94.7,93.4,,,,,,
2007-01-27,2007-01-27,7.8055,15.3105,0.06435,6.615,6.065,5.077,0.243,6.227,1.0076,0.008302,0.2328,2.2304,,,,,,10.0965,0.1655,,,,,,,,94.0,94.6,93.3,,,,,,
2007-01-29,2007-01-29,7.8105,15.2885,0.064085,6.6175,6.046,5.07,0.243,6.2215,1.0077,0.008305,0.2344,2.2296,,,,,,10.082,0.1655,,,,11.63409395,,,,94.1,94.7,93.4,,,,,,
2007-01-30,2007-01-30,7.8095,15.35,0.06413,6.603,6.041,5.077,0.243,6.2315,1.0076,0.008286,0.22885,2.23075,,,,,,10.1235,0.1655,,,,11.6497084,,,,94.0,94.7,93.3,,,,,,
2007-01-31,2007-01-31,7.8065,15.317,0.06437,6.618,6.032,5.082,0.243,6.2225,1.0074,0.008296,0.2288,2.2297,,,,,,10.1125,0.1655,,,,11.63360105,,,,94.0,94.7,93.3,,,,,,
2007-02-01,2007-02-01,7.8055,15.3285,0.0647,6.6315,6.048,5.086,0.243,6.2685,1.0087,0.008331,0.22875,2.2299,,,,,,10.165,0.1655,,,,11.67886884,,,,93.9,94.5,93.2,,,,,,
2007-02-02,2007-02-02,7.8055,15.349,0.06465,6.6205,6.028,5.082,0.243,6.2725,1.0086,0.008326,0.22415,2.22985,,,,,,10.158,0.1695,,,,11.67668316,,,,93.9,94.5,93.2,,,,,,
2007-02-03,2007-02-03,7.8035,15.346,0.064465,6.602,6.0475,5.089,0.243,6.253,1.0082,0.008332,0.2241,2.23065,,,,,,10.113,0.1695,,,,,,,,94.0,94.6,93.3,,,,,,
2007-02-05,2007-02-05,7.8085,15.343,0.0647,6.5905,6.044,5.088,0.243,6.2565,1.0087,0.008345,0.22425,2.23035,,,,,,10.115,0.1695,,,,11.64595215,,,,93.9,94.5,93.2,,,,,,
2007-02-06,2007-02-06,7.8085,15.32,0.06489,6.599,6.0555,5.093,0.243,6.2565,1.0098,0.008371,0.2262,2.2334,,,,,,10.098,0.1695,,,,11.66414712,,,,93.8,94.4,93.2,,,,,,
2007-02-07,2007-02-07,7.8095,15.3865,0.064875,6.606,6.073,5.096,0.243,6.2925,1.0104,0.008365,0.2275,2.2355,,,,,,10.1355,0.1695,,,,11.6761062,,,,93.7,94.3,93.1,,,,,,
2007-02-08,2007-02-08,7.8145,15.384,0.064475,6.593,6.0945,5.0955,0.243,6.2735,1.0124,0.008358,0.2277,2.2363,,,,,,10.162,0.1695,,,,11.6770167,,,,93.7,94.3,93.0,,,,,,
2007-02-09,2007-02-09,7.8135,15.296,0.06431,6.6025,6.093,5.0985,0.243,6.2605,1.0126,0.008362,0.2277,2.2366,,,,,,10.184,0.1695,,,,11.65958196,,,,93.7,94.3,93.0,,,,,,
2007-02-10,2007-02-10,7.8115,15.2405,0.064215,6.67,6.0695,5.0955,0.243,6.262,1.0124,0.008362,0.233,2.23635,,,,,,10.155,0.1695,,,,,,,,93.7,94.3,93.1,,,,,,
2007-02-12,2007-02-12,7.8135,15.2645,0.06409,6.661,6.054,5.093,0.243,6.2665,1.0125,0.008334,0.2331,2.2361,,,,,,10.1785,0.1695,,,,11.64121906,,,,93.7,94.4,93.0,,,,,,
2007-02-13,2007-02-13,7.8135,15.2255,0.06436,6.652,6.049,5.064,0.243,6.2475,1.0126,0.008317,0.2331,2.2311,,,,,,10.141,0.1695,,,,11.66106662,,,,93.8,94.4,93.1,,,,,,
2007-02-14,2007-02-14,7.8135,15.229,0.06449,6.6895,6.104,5.082,0.243,6.2735,1.0125,0.008326,0.2345,2.23385,,,,,,10.214,0.1695,,,,11.69529194,,,,93.6,94.3,93.0,,,,,,
2007-02-15,2007-02-15,7.8095,15.353,0.065125,6.714,6.119,5.089,0.243,6.3195,1.0125,0.008355,0.23435,2.2344,,,,,,10.2635,0.1695,,,,11.718124,,,,93.5,94.1,92.8,,,,,,
2007-02-16,2007-02-16,7.8125,15.266,0.065455,6.709,6.129,5.096,0.243,6.327,1.0126,0.008342,0.23445,2.23685,,,,,,10.265,0.1695,,,,11.7234065,,,,93.4,94.0,92.8,,,,,,
2007-02-21,2007-02-21,7.8145,15.285,0.064985,6.678,6.157,5.0965,0.24,6.3255,1.0117,0.008326,0.2345,2.2369,,,,,,10.281,0.1675,,,,11.71491945,,,,93.6,94.2,92.9,,,,,,
2007-02-22,2007-02-22,7.8105,15.237,0.06453,6.7285,6.1735,5.091,0.24,6.3025,1.0113,0.008319,0.22995,2.2356,,,,,,10.2515,0.1675,,,,11.68963016,,,,93.7,94.4,93.0,,,,,,
2007-02-23,2007-02-23,7.8115,15.284,0.06433,6.7205,6.164,5.093,0.24,6.3005,1.0116,0.008327,0.23445,2.23495,,,,,,10.252,0.1675,,,,11.70292284,,,,93.7,94.4,93.0,,,,,,
2007-02-24,2007-02-24,7.8055,15.3105,0.064535,6.732,6.1665,5.102,0.24,6.333,1.0116,0.008326,0.23425,2.23545,,,,,,10.276,0.1675,,,,,,,,93.6,94.3,92.9,,,,,,
2007-02-26,2007-02-26,7.8085,15.326,0.064555,6.7355,6.1835,5.107,0.24,6.3415,1.0127,0.008318,0.23435,2.2364,,,,,,10.2885,0.1675,,,,11.72302698,,,,93.6,94.2,92.9,,,,,,
2007-02-27,2007-02-27,7.8135,15.3325,0.065005,6.729,6.194,5.115,0.24,6.355,1.0128,0.008324,0.227,2.2379,,,,,,10.292,0.1675,,,,11.7631956,,,,93.5,94.2,92.8,,,,,,
2007-02-28,2007-02-28,7.8115,15.287,0.06596,6.6915,6.145,5.1075,0.24,6.397,1.0125,0.008295,0.2269,2.2296,,,,,,10.3145,0.1675,,,,11.75487264,,,,93.4,94.1,92.8,,,,,,
2007-03-01,2007-03-01,7.8105,15.302,0.06598,6.6825,6.142,5.1095,0.24,6.4015,1.0124,0.008296,0.2269,2.22815,,,,,,10.32,0.1675,,,,11.77336408,,,,93.4,94.1,92.8,,,,,,
2007-03-02,2007-03-02,7.8115,15.2715,0.06643,6.6605,6.119,5.1155,0.24,6.383,1.0125,0.008283,0.2269,2.22405,,,,,,10.2935,0.1675,,,,11.75416956,,,,93.4,94.0,92.8,,,,,,
2007-03-03,2007-03-03,7.8105,15.1915,0.06667,6.639,6.1235,5.118,0.24,6.4205,1.0124,0.008288,0.23195,2.22875,,,,,,10.31,0.1655,,,,,,,,93.4,93.9,92.7,,,,,,
2007-03-05,2007-03-05,7.8145,15.031,0.067715,6.64,6.0585,5.119,0.24,6.4305,1.0129,0.008218,0.2345,2.2223,,,,,,10.2685,0.1655,,,,11.73617625,,,,93.3,93.8,92.7,,,,,,
2007-03-06,2007-03-06,7.8135,15.046,0.067115,6.6195,6.0485,5.107,0.24,6.392,1.0124,0.008247,0.2359,2.22235,,,,,,10.242,0.1655,,,,11.73608102,,,,93.4,93.9,92.8,,,,,,
2007-03-07,2007-03-07,7.8165,15.079,0.067155,6.639,6.065,5.111,0.24,6.3855,1.0125,0.008241,0.23815,2.22675,,,,,,10.2515,0.1655,,,,11.74301008,,,,93.4,93.9,92.8,,,,,,
2007-03-08,2007-03-08,7.8155,15.107,0.067035,6.6335,6.081,5.117,0.24,6.4085,1.0134,0.008247,0.23955,2.22705,,,,,,10.294,0.1655,,,,11.74580664,,,,93.3,93.8,92.7,,,,,,
2007-03-09,2007-03-09,7.8145,15.086,0.06658,6.6185,6.09,5.118,0.24,6.3655,1.0137,0.008262,0.23955,2.2283,,,,,,10.274,0.1655,,,,11.7425064,,,,93.3,93.9,92.8,,,,,,
2007-03-10,2007-03-10,7.8125,15.094,0.06612,6.666,6.094,5.1195,0.24,6.3285,1.0134,0.008264,0.2395,2.23025,,,,,,10.25,0.1655,,,,,,,,93.4,94.0,92.8,,,,,,
2007-03-12,2007-03-12,7.8145,15.126,0.065985,6.6665,6.111,5.115,0.24,6.3315,1.0125,0.008281,0.23955,2.23165,,,,,,10.249,0.1655,,,,11.74993065,,,,93.5,94.1,92.8,,,,,,
2007-03-13,2007-03-13,7.8155,15.0715,0.066605,6.6765,6.128,5.1145,0.24,6.378,1.0126,0.008274,0.23955,2.22945,,,,,,10.2915,0.1655,,,,11.7576088,,,,93.3,93.9,92.7,,,,,,
2007-03-14,2007-03-14,7.8145,15.032,0.067435,6.6605,6.1095,5.092,0.24,6.4315,1.0124,0.008258,0.23955,2.22425,,,,,,10.317,0.1655,,,,11.7611061,,,,93.3,93.8,92.7,,,,,,
2007-03-15,2007-03-15,7.8135,15.111,0.066585,6.6485,6.1335,5.0945,0.24,6.4165,1.0125,0.00827,0.2395,2.22505,,,,,,10.3255,0.1655,,,,11.76577422,,,,93.3,93.9,92.7,,,,,,
2007-03-16,2007-03-16,7.8115,15.152,0.066815,6.6485,6.188,5.11,0.24,6.4605,1.0124,0.008269,0.23945,2.2259,,,,,,10.383,0.1655,,,,11.81197836,,,,93.2,93.8,92.6,,,,,,
2007-03-17,2007-03-17,7.8095,15.1895,0.06698,6.645,6.197,5.121,0.24,6.4755,1.01265,0.008269,0.2394,2.2263,,,,,,10.3985,0.1655,,,,,,,,93.2,93.7,92.6,,,,,,
2007-03-19,2007-03-19,7.8115,15.164,0.066665,6.638,6.2085,5.121,0.24,6.457,1.0124,0.00828,0.23945,2.23155,,,,,,10.38,0.1655,,,,11.79072972,,,,93.2,93.8,92.6,,,,,,
2007-03-20,2007-03-20,7.8125,15.209,0.066415,6.6375,6.242,5.118,0.24,6.441,1.0125,0.008303,0.2395,2.23505,,,,,,10.393,0.1655,,,,11.79505171,,,,93.2,93.8,92.6,,,,,,
2007-03-21,2007-03-21,7.8115,15.33,0.066485,6.7245,6.261,5.1215,0.24,6.439,1.0124,0.008326,0.23945,2.24385,,,,,,10.391,0.1655,,,,11.80072908,,,,93.2,93.8,92.5,,,,,,
2007-03-22,2007-03-22,7.8095,15.356,0.066575,6.7495,6.295,5.148,0.24,6.454,1.0124,0.008332,0.2394,2.25525,,,,,,10.442,0.1655,,,,11.82434,,,,93.1,93.7,92.4,,,,,,
2007-03-23,2007-03-23,7.8125,15.347,0.066145,6.746,6.291,5.146,0.24,6.432,1.0137,0.008337,0.24945,2.25695,,,,,,10.4135,0.1655,,,,11.80981828,,,,93.1,93.7,92.4,,,,,,
2007-03-24,2007-03-24,7.8085,15.3165,0.06619,6.7255,6.278,5.149,0.24,6.4055,1.0132,0.008335,0.2493,2.2598,,,,,,10.374,0.1655,,,,,,,,93.1,93.7,92.5,,,,,,
2007-03-26,2007-03-26,7.8135,15.311,0.0661,6.7215,6.279,5.146,0.24,6.4035,1.0134,0.00833,0.2425,2.26285,,,,,,10.36,0.1655,,,,11.78999762,,,,93.2,93.8,92.5,,,,,,
2007-03-27,2007-03-27,7.8135,15.3795,0.06625,6.755,6.3165,5.1515,0.24,6.4365,1.0134,0.008309,0.241,2.26515,,,,,,10.418,0.1655,,,,11.81453358,,,,93.1,93.7,92.4,,,,,,
2007-03-28,2007-03-28,7.8135,15.343,0.066595,6.7505,6.282,5.1495,0.24,6.448,1.0126,0.008321,0.24555,2.25545,,,,,,10.4285,0.1655,,,,11.82461364,,,,93.0,93.6,92.4,,,,,,
2007-03-29,2007-03-29,7.8135,15.351,0.06655,6.734,6.3165,5.152,0.24,6.4195,1.0126,0.008308,0.2425,2.2625,,,,,,10.4045,0.1655,,,,11.82445736,,,,93.1,93.7,92.5,,,,,,
2007-03-30,2007-03-30,7.8145,15.3235,0.066335,6.7695,6.306,5.1515,0.24,6.418,1.0128,0.008307,0.24065,2.2612,,,,,,10.419,0.1655,,,,11.80213485,,,,93.1,93.7,92.5,,,,,,
2007-03-31,2007-03-31,7.8105,15.3695,0.0664,6.771,6.311,5.1495,0.24,6.4325,1.0123,0.008306,0.24315,2.25995,,,,,,10.431,0.1655,,,,,,,,93.1,93.7,92.4,,,,,,
2007-04-02,2007-04-02,7.8155,15.3975,0.066435,6.7675,6.354,5.1515,0.24,6.43,1.0126,0.008339,0.2433,2.25945,,,,,,10.432,0.1655,,,,11.83404928,,,,93.0,93.6,92.4,,,,,,
2007-04-03,2007-04-03,7.8155,15.4835,0.066105,6.7605,6.365,5.149,0.24,6.428,1.01435,0.008349,0.23995,2.25835,,,,,,10.45,0.1655,,,,11.82849992,,,,93.0,93.6,92.3,,,,,,
2007-04-04,2007-04-04,7.8155,15.4405,0.06577,6.7495,6.353,5.155,0.24,6.3985,1.01435,0.00835,0.24145,2.2606,,,,,,10.4235,0.1655,,,,11.82021496,,,,93.1,93.7,92.4,,,,,,
2007-04-10,2007-04-10,7.8155,15.394,0.065625,6.7905,6.43,5.1555,0.24,6.405,1.01435,0.008367,0.2392,2.2672,,,,,,10.4885,0.1655,,,,11.8381136,,,,93.0,93.7,92.3,,,,,,
2007-04-11,2007-04-11,7.8125,15.472,0.065605,6.8155,6.437,5.1485,0.24,6.411,1.0145,0.00838,0.2395,2.263,,,,,,10.486,0.1655,,,,11.83794508,,,,93.0,93.7,92.3,,,,,,
